ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
12445596,a few days or more,0.25,0,False ,True ,False ,1,Ñuñoa,-33.44797,-70.59492,Private room,1,1,1,1,20000.00,1,1125,363,0,0,,,,,,,,False ,1,
11694623,within a day,0.71,0,False ,True ,False ,2,Santiago,-33.44907,-70.63274,Entire home/apt,3,1,1,2,30000.00,10,1125,268,0,0,,,,,,,,False ,2,
11696359,within an hour,0.94,1,False ,True ,True ,5,Providencia,-33.43029,-70.61782,Entire home/apt,3,1,1,1,34000.00,3,365,261,101,48,4.75,4.84,4.73,4.88,4.9,4.99,4.67,True ,6,1.41
11189257,within an hour,1,0.94,True ,True ,True ,4,Santiago,-33.44358,-70.64461,Entire home/apt,3,1,1,1,48000.00,3,28,321,162,17,4.88,4.92,4.87,4.94,4.94,4.84,4.83,False ,3,2.15
11189365,Unknown,NaN,NaN,False ,True ,True ,1,Lo Barnechea,-33.32805,-70.52113,Private room,1,1,1,1,44027.00,1,1125,365,0,0,,,,,,,,False ,1,
12449025,within an hour,0.89,0.81,False ,True ,True ,3,Las Condes,-33.4129,-70.57618,Entire home/apt,4,2,2,2,90000.00,3,1125,325,33,9,4.63,4.87,4.5,4.97,4.97,4.97,4.8,False ,3,0.52
12454405,a few days or more,0,NaN,False ,True ,True ,1,Ñuñoa,-33.45755,-70.5757,Entire home/apt,4,2,2,4,57235.00,5,5,362,5,0,4.5,5,4.75,4.25,4.75,5,4.75,False ,1,0.07
11189515,a few days or more,0,NaN,False ,True ,False ,1,Las Condes,-33.41649,-70.55619,Private room,1,1,1,1,20000.00,7,30,365,0,0,,,,,,,,False ,1,
11719118,Unknown,NaN,NaN,False ,True ,False ,1,La Reina,-33.43981,-70.56861,Private room,1,2,1,1,52376.00,2,30,362,5,0,4.5,4.25,4.5,5,5,4.75,4.5,False ,1,0.07
12471674,within an hour,1,0.61,True ,True ,True ,3,Santiago,-33.44359,-70.65736,Entire home/apt,3,1,1,1,34785.00,1,365,325,293,65,4.91,4.94,4.84,4.97,4.99,4.94,4.85,False ,3,4.08
11730067,Unknown,NaN,1,False ,True ,True ,1,Santiago,-33.45241,-70.63146,Private room,1,1,1,1,20000.00,1,1125,364,0,0,,,,,,,,False ,1,
11734718,a few days or more,0,NaN,False ,True ,False ,1,Santiago,-33.4535,-70.66978,Private room,2,1,1,1,52832.00,1,1125,365,0,0,,,,,,,,False ,1,
11189866,a few days or more,0,0,False ,True ,False ,1,Las Condes,-33.42196,-70.58002,Private room,1,1,1,1,30819.00,1,1125,365,0,0,,,,,,,,False ,1,
11190074,a few days or more,0,0,False ,True ,True ,1,Providencia,-33.44689,-70.59267,Private room,2,1,1,2,30819.00,2,1125,365,0,0,,,,,,,,False ,1,
11190094,a few days or more,0,1,False ,True ,True ,1,Lo Barnechea,-33.3224,-70.25344,Entire home/apt,10,2,3,9,315000.00,3,1125,365,8,1,4.38,4.63,3.75,4.5,4.38,4.63,3.88,True ,1,0.11
11190642,Unknown,NaN,NaN,False ,True ,False ,2,Santiago,-33.44579,-70.64723,Private room,2,1.5,1,1,30000.00,2,1125,363,0,0,,,,,,,,False ,1,
12504833,within an hour,0.94,1,False ,True ,True ,5,Santiago,-33.45067,-70.65663,Entire home/apt,2,1,1,1,19372.00,30,31,172,0,0,,,,,,,,False ,6,
11191021,a few days or more,0,0,False ,True ,False ,1,Las Condes,-33.39376,-70.50832,Private room,1,1,1,1,26416.00,5,1125,364,0,0,,,,,,,,False ,1,
12505573,within an hour,1,0.95,False ,True ,True ,12,Santiago,-33.43706,-70.64787,Entire home/apt,4,1,2,2,53571.00,2,1125,180,15,6,4.27,4.33,4.2,4.6,4.33,4.73,4.13,True ,10,0.42
11191066,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.44341,-70.66103,Private room,1,1,1,1,30000.00,1,1125,365,0,0,,,,,,,,False ,1,
11192477,a few days or more,0,NaN,False ,True ,True ,1,Maipú,-33.55557,-70.78988,Private room,2,1,1,2,20000.00,1,1125,365,0,0,,,,,,,,True ,1,
11197074,Unknown,NaN,NaN,False ,True ,True ,1,Estación Central,-33.45357,-70.69467,Entire home/apt,3,1,1,1,44027.00,3,15,359,1,0,5,5,4,5,5,4,4,False ,1,0.02
11199188,within a day,0.8,0,False ,True ,True ,1,La Reina,-33.4559,-70.52605,Private room,2,1,1,1,26416.00,1,1125,364,5,0,4.5,5,4.33,4.67,4.67,4,5,False ,1,0.08
11200213,Unknown,NaN,NaN,False ,True ,False ,1,Renca,-33.40114,-70.70375,Entire home/apt,1,1,,1,35000.00,5,1125,365,0,0,,,,,,,,True ,1,
11202086,a few days or more,0,0,False ,True ,False ,1,Estación Central,-33.45414,-70.69625,Private room,1,1,1,1,40000.00,1,1125,365,0,0,,,,,,,,False ,1,
11758630,within an hour,0.97,1,False ,True ,True ,26,Las Condes,-33.41612,-70.60177,Entire home/apt,4,1,1,1,53280.00,1,1125,310,94,36,4.4,4.7,4.48,4.77,4.79,4.94,4.39,True ,25,1.23
11768598,a few days or more,0,0,False ,True ,False ,1,La Reina,-33.44169,-70.56274,Private room,2,1.5,1,2,26416.00,1,1125,365,1,0,5,5,5,5,5,5,5,False ,1,0.02
11800112,Unknown,NaN,NaN,False ,True ,True ,1,Santiago,-33.46512,-70.65538,Private room,1,1,1,1,33460.00,2,1125,88,3,0,4,4,5,5,5,5,4,True ,1,0.04
11802327,within a few hours,1,0.8,False ,True ,True ,3,Ñuñoa,-33.45191,-70.62105,Private room,2,1,1,1,10000.00,30,1125,143,53,0,4.87,4.94,4.81,4.83,4.81,4.87,4.91,False ,1,0.7
12518005,a few days or more,0,NaN,False ,True ,True ,1,Las Condes,-33.41304,-70.56668,Private room,2,1,1,1,44027.00,1,1125,365,0,0,,,,,,,,False ,1,
12523269,within a day,1,0.75,False ,True ,True ,2,Santiago,-33.45784,-70.62947,Private room,2,1,1,1,12500.00,1,45,248,45,16,4.93,4.93,4.73,5,4.96,4.78,4.96,False ,1,0.69
11810960,within an hour,0.96,1,True ,True ,True ,7,Santiago,-33.44472,-70.643,Entire home/apt,2,1,1,1,35000.00,1,60,323,49,6,4.92,4.96,4.96,4.98,4.98,4.92,5,True ,6,0.65
11203399,Unknown,NaN,0,False ,True ,True ,1,Ñuñoa,-33.47014,-70.59769,Private room,2,1,1,1,28000.00,1,1125,0,3,0,3,3.33,3.67,3.67,3.67,3.67,3.33,True ,1,0.04
11212472,a few days or more,0,NaN,False ,True ,False ,1,Santiago,-33.44158,-70.66425,Private room,2,1,1,1,26416.00,1,1125,365,0,0,,,,,,,,False ,1,
12536014,within an hour,1,1,False ,True ,True ,1,Lo Barnechea,-33.33437,-70.28894,Entire home/apt,5,2,2,3,180000.00,4,1125,98,34,2,4.97,4.91,4.91,5,5,5,4.59,False ,2,0.47
11217337,within an hour,0.9,0.86,False ,True ,True ,6,Santiago,-33.43375,-70.647,Entire home/apt,2,1,1,1,32214.00,3,400,351,194,4,4.64,4.87,4.49,4.91,4.84,4.82,4.72,False ,6,2.54
12542393,within a day,1,0.67,False ,True ,True ,6,Lo Barnechea,-33.33416,-70.28992,Entire home/apt,12,3,4,8,572350.00,2,1125,179,3,0,3.67,4,3.67,4.33,4.33,4.67,3.67,False ,5,0.05
12542421,within an hour,1,0.82,True ,True ,True ,12,Ñuñoa,-33.44923,-70.60223,Private room,2,2,1,1,12000.00,7,180,326,6,2,5,4.83,4.83,5,5,4.83,4.83,False ,11,0.08
12542657,within an hour,1,0.82,True ,True ,True ,12,Ñuñoa,-33.44923,-70.60223,Private room,1,2,1,1,10300.00,7,120,121,6,0,4.83,5,5,5,5,5,4.83,False ,11,0.08
11834775,Unknown,NaN,0,False ,True ,False ,1,Santiago,-33.44906,-70.64827,Entire home/apt,4,2,2,3,35000.00,2,1125,233,0,0,,,,,,,,False ,1,
12545708,Unknown,NaN,NaN,False ,True ,True ,1,Estación Central,-33.45792,-70.7214,Private room,2,1,1,1,11447.00,1,7,0,503,0,4.69,4.79,4.84,4.91,4.82,4.69,4.8,True ,1,6.77
12566689,Unknown,NaN,1,False ,True ,False ,1,Santiago,-33.45128,-70.6538,Entire home/apt,3,1,1,2,29000.00,2,32,201,140,0,4.86,4.94,4.71,4.97,4.94,4.82,4.88,True ,1,2.02
11839392,Unknown,NaN,0,False ,True ,False ,1,Santiago,-33.44672,-70.64635,Private room,1,1,1,1,22013.00,2,1125,365,0,0,,,,,,,,False ,1,
11850794,a few days or more,0.33,NaN,False ,True ,False ,1,Ñuñoa,-33.46843,-70.60145,Private room,2,1,1,2,8805380.00,1,1125,364,0,0,,,,,,,,True ,1,
11218407,Unknown,NaN,NaN,False ,True ,True ,2,Providencia,-33.4351,-70.628,Entire home/apt,1,1,1,1,17500.00,7,60,0,33,1,5,4.97,4.88,5,5,4.94,4.88,False ,1,0.48
11218729,Unknown,NaN,0,False ,True ,False ,1,Providencia,-33.44241,-70.60499,Private room,1,1,,,44027.00,3,1125,365,0,0,,,,,,,,False ,1,
12570149,Unknown,NaN,NaN,False ,True ,False ,1,Ñuñoa,-33.45429,-70.58312,Private room,1,1,1,1,39624.00,1,1125,89,0,0,,,,,,,,False ,1,
12580857,Unknown,NaN,0.64,False ,True ,False ,3,Las Condes,-33.41727,-70.55825,Private room,1,1,1,1,20000.00,3,1125,0,7,5,5,5,5,5,5,5,5,False ,1,0.17
11873285,within a few hours,1,0.5,False ,True ,True ,1,Estación Central,-33.45522,-70.68966,Entire home/apt,3,1,1,1,41429.00,2,1125,364,19,1,4.53,4.95,4.74,4.95,4.95,4.84,4.74,False ,1,0.3
11906214,within an hour,0.97,1,False ,True ,True ,26,Las Condes,-33.41777,-70.60167,Entire home/apt,4,1,1,1,53280.00,1,1125,310,107,26,4.65,4.78,4.55,4.86,4.81,4.93,4.54,True ,25,1.41
11924105,a few days or more,0,0,False ,True ,False ,3,Las Condes,-33.42066,-70.55508,Private room,3,1,2,2,43000.00,1,1125,365,0,0,,,,,,,,False ,1,
11924696,within a few hours,1,0.6,False ,True ,True ,1,Providencia,-33.42978,-70.61235,Entire home/apt,2,1,,,41385.00,4,1125,328,83,5,4.78,4.8,4.78,4.93,4.93,4.87,4.71,False ,1,1.1
12582315,within an hour,1,1,False ,True ,True ,36,Providencia,-33.42871,-70.61855,Entire home/apt,3,1,1,1,40000.00,2,1125,318,80,15,4.46,4.75,4.49,4.72,4.58,4.87,4.53,True ,12,1.09
11925124,within a few hours,0.8,0.77,False ,True ,True ,8,Santiago,-33.45118,-70.64838,Entire home/apt,2,1,,1,44027.00,2,1125,365,31,1,4.71,4.81,4.55,4.9,4.94,4.8,4.63,False ,8,0.42
11219629,a few days or more,0,NaN,False ,True ,True ,1,Santiago,-33.44726,-70.63511,Private room,1,1,1,1,18000.00,1,1125,365,0,0,,,,,,,,False ,1,
11224787,a few days or more,0,0,False ,True ,False ,1,Las Condes,-33.41639,-70.56912,Private room,2,1,1,1,22013.00,5,1125,90,0,0,,,,,,,,False ,1,
12586051,within an hour,1,1,False ,True ,True ,36,Providencia,-33.42523,-70.61702,Entire home/apt,3,1,1,2,40000.00,2,1125,348,145,62,4.56,4.72,4.44,4.86,4.81,4.94,4.6,True ,12,1.94
11226656,within an hour,1,1,True ,True ,True ,2,Santiago,-33.4321,-70.65925,Entire home/apt,3,1,1,1,35571.00,2,90,123,120,21,4.94,4.92,4.96,4.9,4.94,4.79,4.87,False ,1,1.58
11237285,a few days or more,0,NaN,False ,True ,False ,2,Las Condes,-33.42469,-70.58336,Entire home/apt,4,1.5,1,1,83534.00,3,30,365,0,0,,,,,,,,False ,2,
11948340,within a few hours,1,0.73,False ,True ,True ,2,Lo Barnechea,-33.3502,-70.30894,Entire home/apt,11,2,4,12,431464.00,3,1125,337,15,1,4.73,4.93,4.07,5,5,4.93,4.27,False ,2,0.21
11991191,Unknown,NaN,NaN,False ,True ,True ,1,Santiago,-33.44136,-70.65852,Entire home/apt,2,1,1,1,39624.00,2,90,264,3,0,5,5,5,5,5,4.5,5,True ,1,0.04
12590983,within a day,0.75,0.25,False ,True ,True ,2,Las Condes,-33.41878,-70.59644,Private room,2,2,1,1,42768.00,3,14,365,1,0,5,5,5,5,5,5,5,False ,2,0.02
11992525,Unknown,NaN,NaN,False ,True ,True ,12,Santiago,-33.44838,-70.64826,Entire home/apt,3,1,1,2,70443.00,2,1125,0,16,0,4.69,4.88,4.81,4.75,5,4.81,4.81,True ,12,0.22
11249836,within an hour,1,0.73,False ,True ,True ,2,Santiago,-33.44774,-70.6402,Private room,1,1.5,1,1,19372.00,3,30,167,105,5,4.95,4.95,4.99,4.97,4.97,4.88,4.95,False ,1,1.37
12593019,within an hour,0.8,0.88,False ,True ,True ,8,Las Condes,-33.41137,-70.56723,Entire home/apt,4,1,1,2,57235.00,7,1125,356,49,8,4.51,4.55,4.37,4.65,4.55,4.83,4.65,True ,8,0.68
12604399,Unknown,NaN,NaN,False ,True ,True ,1,Santiago,-33.44778,-70.63435,Entire home/apt,3,1,2,2,60000.00,5,1125,179,0,0,,,,,,,,False ,1,
11253241,within an hour,1,0.99,True ,True ,True ,4,Recoleta,-33.42481,-70.64057,Entire home/apt,5,2,3,4,87000.00,1,1125,332,369,48,4.76,4.9,4.53,4.94,4.94,4.75,4.76,False ,4,4.82
11253547,a few days or more,0,0,False ,True ,False ,1,Las Condes,-33.40112,-70.56422,Private room,1,0.5,1,1,26416.00,1,1125,365,0,0,,,,,,,,False ,1,
11998806,within an hour,0.72,1,True ,True ,True ,3,Santiago,-33.44299,-70.64468,Entire home/apt,2,1,1,1,35000.00,1,60,323,102,17,4.87,4.88,4.77,4.96,4.91,4.89,4.81,True ,3,1.37
12609162,within an hour,1,1,True ,True ,True ,1,San Joaquín,-33.47152,-70.62515,Entire home/apt,3,1,2,3,28714.00,4,90,47,120,14,4.9,4.93,4.88,4.98,5,4.48,4.89,True ,1,1.67
11269593,a few days or more,0,NaN,False ,False ,False ,1,La Reina,-33.43574,-70.57171,Private room,1,1,1,1,25000.00,1,1125,365,0,0,,,,,,,,False ,1,
12628436,a few days or more,0,0,False ,True ,True ,1,Providencia,-33.42937,-70.58757,Private room,2,1,1,1,30819.00,1,1125,365,0,0,,,,,,,,False ,1,
12629195,Unknown,NaN,0.75,True ,True ,True ,1,Vitacura,-33.39837,-70.5741,Entire home/apt,2,1,2,2,35000.00,30,365,186,8,2,4.88,4.88,4.75,4.88,5,5,4.88,False ,1,0.17
11272152,Unknown,NaN,NaN,False ,True ,False ,2,Providencia,-33.42074,-70.61371,Private room,2,1,1,2,35222.00,3,30,365,0,0,,,,,,,,False ,1,
11272595,within an hour,1,0.71,False ,True ,True ,4,El Bosque,-33.55798,-70.66892,Private room,1,1,1,1,10000.00,1,1125,365,10,5,4.8,4.7,4.6,5,4.8,4.6,4.7,False ,1,0.27
11272916,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.43895,-70.63744,Private room,1,1,1,1,18000.00,5,90,365,0,0,,,,,,,,False ,1,
11281450,within an hour,1,0.33,False ,True ,True ,2,Recoleta,-33.4214,-70.64157,Private room,1,1,1,2,19372.00,1,1125,172,5,0,4.75,4.5,4.75,4.75,4.75,3.75,4.5,False ,2,0.07
11297203,a few days or more,0,0,False ,True ,False ,1,San Miguel,-33.50535,-70.66007,Private room,2,1,1,1,30000.00,1,1125,365,0,0,,,,,,,,False ,1,
11297319,a few days or more,0,0,False ,True ,False ,1,Las Condes,-33.38562,-70.53528,Entire home/apt,7,3,4,5,101262.00,15,360,358,0,0,,,,,,,,False ,1,
11298899,a few days or more,0,1,False ,True ,False ,2,Santiago,-33.46152,-70.65262,Entire home/apt,3,1,2,2,35000.00,4,1125,365,1,0,2,1,1,4,3,4,4,False ,1,0.01
12005086,within an hour,1,1,False ,True ,True ,1,Santiago,-33.44296,-70.6585,Entire home/apt,5,2,2,5,60000.00,2,1125,152,90,7,4.98,4.99,4.98,4.98,4.99,4.99,4.9,True ,1,1.25
12005638,Unknown,NaN,0,False ,True ,True ,1,Lo Barnechea,-33.34726,-70.29038,Entire home/apt,6,2,3,6,396242.00,3,1125,365,6,0,5,5,5,5,5,5,4.83,False ,1,0.08
12631368,Unknown,NaN,NaN,False ,True ,True ,12,Santiago,-33.45005,-70.64976,Entire home/apt,5,1,2,4,35222.00,2,1125,0,42,0,4.79,4.9,4.76,4.95,4.98,4.88,4.83,True ,12,0.56
12643129,within an hour,1,1,True ,True ,True ,1,Las Condes,-33.39977,-70.57392,Entire home/apt,2,1,1,1,35000.00,6,1125,197,47,12,4.83,4.83,4.83,4.89,4.89,4.98,4.93,True ,1,0.65
12005986,Unknown,NaN,NaN,False ,True ,False ,1,Providencia,-33.4346,-70.6116,Private room,1,1,1,1,30819.00,1,1125,365,0,0,,,,,,,,True ,1,
12022329,Unknown,NaN,1,False ,True ,False ,1,Lo Barnechea,-33.29695,-70.24734,Entire home/apt,5,1.5,3,5,308188.00,4,15,274,10,0,4.33,4.17,4.67,4.5,4.17,5,4.33,True ,1,0.14
12025339,within a few hours,1,0.93,True ,True ,True ,2,Santiago,-33.43708,-70.63693,Entire home/apt,2,1,1,1,33460.00,3,1125,136,107,24,4.85,4.92,4.93,4.98,4.99,4.85,4.82,False ,1,1.64
11301014,within a few hours,0.98,0.65,False ,True ,True ,3,Providencia,-33.42606,-70.61174,Entire home/apt,2,1,1,1,50286.00,2,31,355,46,23,4.96,4.96,4.89,4.93,4.83,5,4.91,False ,6,1.22
11301163,within a few hours,0.98,0.65,False ,True ,True ,3,Providencia,-33.42872,-70.61859,Entire home/apt,2,1,1,1,50000.00,2,1125,348,25,16,4.76,4.84,4.76,4.84,4.72,4.92,4.76,False ,6,0.73
11303460,within a few hours,0.75,0.2,False ,True ,True ,1,San Joaquín,-33.50665,-70.61632,Private room,4,2,2,2,25365.00,1,365,362,1,1,5,5,5,5,5,5,5,False ,1,1
11304715,Unknown,NaN,NaN,False ,True ,True ,0,Santiago,-33.4642,-70.65503,Private room,2,1,1,2,12000.00,2,10,0,0,0,,,,,,,,False ,1,
11316174,within an hour,1,0.75,False ,True ,True ,1,Providencia,-33.43938,-70.6201,Private room,1,2,1,1,18000.00,1,5,364,12,2,4,3.9,3.8,4.3,4.3,4.6,4.1,False ,1,0.17
11320375,Unknown,NaN,0,False ,True ,False ,1,Peñalolén,-33.51096,-70.55576,Private room,2,1,2,1,30819.00,1,31,365,0,0,,,,,,,,False ,1,
11320971,Unknown,NaN,NaN,False ,True ,False ,1,Providencia,-33.43237,-70.60979,Private room,1,3,1,1,40000.00,1,1125,365,0,0,,,,,,,,False ,1,
11334054,Unknown,NaN,0,False ,True ,True ,1,Santiago,-33.44613,-70.64573,Entire home/apt,2,1,1,1,45000.00,3,1125,356,276,0,4.77,4.85,4.82,4.8,4.81,4.89,4.78,False ,1,3.6
12653487,Unknown,NaN,NaN,False ,True ,True ,1,Providencia,-33.43467,-70.63544,Entire home/apt,4,1,2,3,88054.00,5,1125,78,128,0,4.7,4.89,4.62,4.89,4.8,4.86,4.74,True ,1,1.8
11338851,within a day,0.5,0.17,False ,True ,False ,4,Santiago,-33.44635,-70.63828,Entire home/apt,5,1,2,3,55000.00,1,1125,325,5,0,4,3.75,4,4,4,4.5,4,False ,2,0.07
12029325,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.44596,-70.64463,Entire home/apt,4,1,1,3,38365.00,90,180,365,2,0,5,5,5,5,5,5,5,False ,1,0.03
12038476,within an hour,0.8,0.88,False ,True ,True ,8,Las Condes,-33.41408,-70.58194,Entire home/apt,2,1,1,1,75224.00,6,1125,360,11,0,4.5,4.56,4.7,4.56,4.56,5,4.67,True ,8,0.18
12062036,within a day,0.5,0,False ,True ,True ,1,Providencia,-33.43232,-70.61777,Private room,2,1,1,1,35000.00,5,1125,363,1,0,5,5,5,5,5,5,5,False ,1,0.03
12653893,a few days or more,0.25,0,False ,True ,False ,1,Las Condes,-33.41867,-70.59666,Private room,2,1,1,1,25000.00,2,1125,177,0,0,,,,,,,,False ,1,
12666087,within an hour,1,0.98,True ,True ,True ,2,Santiago,-33.43692,-70.65783,Entire home/apt,3,1,1,2,37847.00,1,1125,323,283,55,4.92,4.94,4.88,4.95,4.9,4.85,4.91,False ,2,3.91
12065401,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.44442,-70.64457,Private room,1,1,1,1,55689.00,3,1125,365,0,0,,,,,,,,False ,1,
12067065,Unknown,NaN,NaN,False ,True ,False ,1,Macul,-33.49993,-70.58707,Private room,1,1,1,1,25000.00,2,1125,365,0,0,,,,,,,,True ,1,
12092942,Unknown,NaN,0,False ,True ,False ,1,Santiago,-33.44823,-70.65517,Entire home/apt,2,1,1,1,48430.00,3,1125,365,0,0,,,,,,,,False ,1,
11354988,within a few hours,0.92,1,False ,True ,False ,0,Santiago,-33.45094,-70.67439,Entire home/apt,2,1,2,1,16000.00,7,60,71,6,6,4.33,4.33,3.83,4.83,4.33,4.33,4.5,True ,1,0.79
11360235,a few days or more,0,NaN,False ,True ,False ,2,La Reina,-33.44917,-70.55243,Private room,1,1,1,1,1761076.00,1,1125,365,0,0,,,,,,,,False ,1,
11361373,a few days or more,0,NaN,False ,True ,False ,1,Santiago,-33.43433,-70.64262,Private room,2,2,1,2,30000.00,1,1125,363,0,0,,,,,,,,False ,1,
11396806,a few days or more,0,0.33,False ,True ,False ,1,La Reina,-33.44727,-70.54465,Private room,2,1.5,1,1,20000.00,2,1125,88,7,0,4.71,4.86,5,5,5,4.71,5,False ,1,0.1
11396884,Unknown,NaN,1,False ,True ,True ,1,Estación Central,-33.45506,-70.69957,Shared room,1,1,1,2,39624.00,1,1125,180,1,0,4,5,5,5,5,4,5,True ,1,0.01
12092974,within a day,0.8,0.13,False ,True ,False ,3,La Reina,-33.44075,-70.569,Private room,1,2.5,1,,36000.00,2,1125,365,3,0,5,5,5,5,5,5,5,False ,4,0.05
12680956,Unknown,NaN,NaN,False ,True ,False ,1,Providencia,-33.43845,-70.59095,Private room,1,1,1,1,20000.00,1,7,359,0,0,,,,,,,,False ,1,
12681015,within a few hours,0.9,0.92,False ,True ,True ,5,Lo Barnechea,-33.34598,-70.29191,Entire home/apt,6,1,1,5,190000.00,3,1125,326,23,3,4.48,4.65,4.09,4.96,5,4.96,4.09,False ,2,0.32
12683704,a few days or more,0,0,False ,True ,True ,1,Providencia,-33.42797,-70.6187,Entire home/apt,5,2,2,3,35000.00,1,1125,172,3,0,5,5,5,5,5,5,5,False ,1,0.05
12093825,Unknown,NaN,NaN,False ,True ,True ,1,Santiago,-33.43877,-70.64202,Entire home/apt,3,1,1,1,34000.00,3,180,172,162,0,4.91,4.98,4.88,4.97,4.95,4.98,4.85,True ,1,2.17
11406948,a few days or more,0,NaN,False ,True ,False ,1,Las Condes,-33.41729,-70.55604,Private room,2,1,1,1,39624.00,1,1125,365,0,0,,,,,,,,True ,1,
13095461,a few days or more,0,0,False ,True ,False ,1,Providencia,-33.43382,-70.60593,Private room,2,1,1,2,25536.00,2,1125,76,2,0,5,5,5,5,5,5,5,False ,1,0.03
12699549,within an hour,0.8,0.91,False ,True ,True ,1,Lo Barnechea,-33.33522,-70.29144,Entire home/apt,8,2,2,7,278571.00,2,1125,344,48,5,4.68,4.7,4.72,4.62,4.6,4.78,4.43,True ,1,0.66
13096849,a few days or more,0,NaN,False ,True ,True ,1,Vitacura,-33.40563,-70.59605,Private room,2,2,1,1,52832.00,2,30,364,0,0,,,,,,,,False ,1,
12105769,Unknown,NaN,NaN,False ,True ,False ,1,Providencia,-33.42365,-70.61798,Entire home/apt,2,2,1,1,1937183.00,20,30,365,0,0,,,,,,,,False ,1,
12703587,within a few hours,1,0.81,True ,True ,False ,1,Vitacura,-33.38094,-70.57359,Private room,2,1,1,1,26000.00,4,92,248,34,12,4.88,4.82,4.94,4.88,4.88,4.94,4.88,False ,1,0.55
13101816,a few days or more,0.25,0.75,False ,True ,True ,4,Lo Barnechea,-33.34929,-70.29576,Entire home/apt,10,3,4,10,638390.00,2,1125,355,2,1,4.5,4,3,5,4,5,4.5,True ,4,0.06
13114434,within an hour,0.83,0.5,False ,True ,False ,0,Las Condes,-33.41291,-70.58503,Private room,1,1,1,1,30000.00,1,365,139,1,1,5,5,5,5,5,5,5,True ,1,0.4
13116394,a few days or more,0.25,0.75,False ,True ,True ,4,Lo Barnechea,-33.35042,-70.29597,Entire home/apt,8,2,3,8,532725.00,3,1125,269,1,0,0,,,,,,,True ,4,0.02
12712203,within an hour,0.94,1,False ,True ,True ,5,Santiago,-33.44981,-70.65736,Private room,2,1,1,1,19372.00,30,1125,172,0,0,,,,,,,,False ,6,
12712939,Unknown,NaN,1,False ,True ,False ,1,Providencia,-33.4223,-70.60642,Entire home/apt,2,1,1,2,44027.00,3,1125,294,27,0,4.65,4.83,4.48,4.87,4.83,5,4.65,True ,1,0.36
13125382,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.44813,-70.64995,Entire home/apt,3,1,1,1,35000.00,3,30,358,0,0,,,,,,,,True ,1,
12129147,within an hour,1,0.67,False ,True ,True ,1,Ñuñoa,-33.45098,-70.59396,Private room,2,1,1,1,14800.00,3,1125,29,11,4,5,5,5,5,5,5,5,False ,1,0.16
12130376,a few days or more,0,NaN,False ,True ,False ,1,Lo Barnechea,-33.35214,-70.31416,Entire home/apt,8,2,4,7,528323.00,7,1125,363,1,0,5,5,5,5,5,5,5,True ,1,0.01
12726800,a few days or more,0,NaN,False ,True ,False ,1,Santiago,-33.44795,-70.63982,Entire home/apt,2,2,2,2,4600000.00,1,1125,365,0,0,,,,,,,,True ,1,
12134623,a few days or more,0,0,False ,True ,False ,1,La Reina,-33.45908,-70.5649,Private room,1,2,1,1,15000.00,1,1125,365,0,0,,,,,,,,False ,1,
12157252,within an hour,1,0.91,True ,True ,True ,1,Recoleta,-33.43135,-70.6363,Entire home/apt,6,1,2,5,40000.00,3,60,346,81,14,4.79,4.9,4.88,4.99,4.96,4.82,4.76,False ,1,1.09
12730935,Unknown,NaN,NaN,False ,True ,False ,1,Santiago,-33.44691,-70.66016,Private room,2,1,1,1,45000.00,1,3,88,0,0,,,,,,,,False ,1,
12172349,within an hour,0.97,1,False ,True ,True ,26,Las Condes,-33.41619,-70.60279,Entire home/apt,3,1,1,2,49140.00,1,1125,336,121,33,4.43,4.74,4.64,4.71,4.64,4.9,4.4,True ,25,1.6
13137491,Unknown,NaN,NaN,False ,True ,True ,1,Santiago,-33.44687,-70.63448,Private room,1,1,1,1,13000.00,5,1125,0,0,0,,,,,,,,False ,1,
12734863,within a day,0.71,0.57,False ,True ,True ,2,Providencia,-33.43885,-70.619,Entire home/apt,4,1,1,2,34990.00,30,120,307,21,0,4.65,4.8,4.8,4.95,4.8,4.95,4.74,True ,1,0.3
13139641,a few days or more,0,0,False ,True ,True ,1,Las Condes,-33.41891,-70.55412,Entire home/apt,6,2,3,5,60000.00,10,20,364,0,0,,,,,,,,False ,1,
12173559,within an hour,1,0.91,False ,True ,True ,3,Santiago,-33.44262,-70.64396,Entire home/apt,3,1,1,1,38000.00,2,15,296,56,17,4.74,4.85,4.69,4.72,4.83,4.75,4.72,True ,1,0.77
