VarName1,ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
6959,53942664,within an hour,1,0.86,False,True,False,0,Estación Central,-33.45573,-70.70183,Entire home/apt,3,0,2,2,48000,2,30,362,4,4,5,4.75,4.25,4.75,4.75,4.25,4.25,True,1,0.88
6960,5.50573e+17,within an hour,1,0.96,False,True,True,0,Ñuñoa,-33.45579,-70.5897,Entire home/apt,3,0,1,2,49000,1,30,329,9,9,4.44,4.78,3.89,5,5,5,4.89,True,1,2.2
6963,5.50719e+17,within an hour,1,1,False,True,False,0,Las Condes,-33.40689,-70.55569,Entire home/apt,2,0,1,1,60000,1,7,310,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
6964,54266054,within an hour,1,0.33,False,False,True,0,Las Condes,-33.42126,-70.57303,Entire home/apt,2,0,3,1,43000,7,90,306,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
6966,53948772,within an hour,0.9,0.49,False,True,True,8,La Florida,-33.52522,-70.59618,Entire home/apt,4,8,2,2,54000,6,365,315,1,1,4,5,3,5,5,4,4,False,3,0.64
6967,53953778,within an hour,1,1,True,True,True,0,Santiago,-33.44375,-70.6336,Entire home/apt,2,0,1,1,20000,1,30,0,13,13,5,5,4.54,4.92,4.92,4.92,5,True,1,2.27
6973,53957401,Unknown,0,1,False,True,False,0,Santiago,-33.43757,-70.63555,Entire home/apt,4,0,2,2,56188,5,15,362,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
6974,5.51363e+17,Unknown,0,1,False,False,False,0,Santiago,-33.4486,-70.64291,Entire home/apt,2,0,1,1,35000,5,90,87,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
6978,53957969,within an hour,1,0.99,True,True,True,2,Recoleta,-33.43457,-70.63592,Entire home/apt,2,2,1,1,35000,2,30,364,15,15,4.73,4.87,4.67,5,5,4.87,4.87,True,2,2.62
6982,54275550,Unknown,0,0,False,True,False,0,Santiago,-33.44096,-70.67458,Entire home/apt,5,0,3,4,50000,6,29,358,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
6983,5.51498e+17,within an hour,1,0.96,True,True,True,2,La Florida,-33.51605,-70.6,Entire home/apt,2,2,1,1,35000,5,365,171,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,3,0
6984,5.51514e+17,within an hour,1,0.99,True,True,True,5,Santiago,-33.43773,-70.64365,Entire home/apt,2,5,1,1,36500,1,365,364,14,14,4.86,4.86,4.86,4.93,4.86,4.93,4.79,True,4,3.07
6986,54278153,within an hour,1,0.95,False,True,True,9,Providencia,-33.42768,-70.61842,Entire home/apt,4,9,2,3,69905,2,365,335,1,1,3,3,1,5,5,5,2,True,9,1
6987,53968555,Unknown,0,1,False,False,True,0,Lo Barnechea,-33.35858,-70.54,Entire home/apt,6,0,4,5,400000,2,30,90,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
6989,54286119,within a few hours,0.9,0.86,False,True,True,1,Las Condes,-33.41647,-70.58635,Entire home/apt,2,1,1,1,59000,3,180,339,2,2,5,5,5,5,5,5,5,False,1,0.39
6992,5.5166e+17,within an hour,1,1,False,True,True,3,Las Condes,-33.40569,-70.55728,Entire home/apt,2,3,1,2,31000,40,365,324,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,4,0
6993,5.519e+17,within an hour,1,1,False,True,True,0,San Miguel,-33.49101,-70.6427,Entire home/apt,2,0,1,1,30000,2,30,333,8,8,5,5,5,5,5,5,5,True,1,1.73
6994,53972850,within an hour,1,0.87,False,True,True,10,Las Condes,-33.40013,-70.57344,Entire home/apt,4,10,1,4,60000,2,365,329,11,11,4.64,4.73,4.91,4.82,5,5,4.64,False,10,2.1
6995,53988358,within an hour,1,0.82,False,True,True,1,Santiago,-33.44659,-70.6544,Entire home/apt,4,1,2,3,32857,1,30,362,12,12,4.5,4.5,4.25,4.67,4.67,4.75,4.75,True,1,2.14
6998,54287190,within a day,0.5,0.6,False,True,True,0,Providencia,-33.43639,-70.61974,Entire home/apt,2,0,1,1,40000,1,2,119,2,2,5,5,4.5,5,4.5,5,5,True,1,0.41
6999,54288094,within a few hours,0.88,0.85,False,True,False,4,Las Condes,-33.39984,-70.57217,Entire home/apt,4,4,1,4,60000,2,365,344,2,2,3.5,3,3,4.5,5,5,3.5,False,5,0.46
7000,54290927,within an hour,1,0.93,False,True,True,0,Providencia,-33.41716,-70.6152,Entire home/apt,3,0,1,2,30000,3,30,290,14,14,5,5,4.93,5,5,5,5,False,1,2.86
7001,54291260,within an hour,1,0.89,False,True,True,0,Santiago,-33.43385,-70.65329,Entire home/apt,2,0,2,1,21300,3,30,352,15,15,4.87,4.93,4.67,4.93,4.8,4.93,4.87,True,2,4.17
7002,53991620,within an hour,1,1,False,True,True,2,Santiago,-33.44059,-70.64266,Entire home/apt,3,2,2,2,32000,2,365,192,4,4,5,5,5,4.75,4.75,4.75,4.5,True,2,0.99
7006,54004381,within an hour,1,1,False,True,True,0,Santiago,-33.43674,-70.66335,Entire home/apt,2,0,1,1,41000,2,30,356,4,4,5,5,5,5,5,5,5,False,1,0.71
7008,54305617,within a few hours,0.9,0.95,True,True,True,0,Providencia,-33.43488,-70.62648,Entire home/apt,3,0,1,1,58000,1,365,0,5,5,4.8,4.8,4.8,5,4.8,5,4.6,False,5,1.01
7010,54017680,within an hour,1,1,False,True,True,0,Las Condes,-33.41256,-70.57299,Entire home/apt,3,0,2,2,69307,2,365,362,4,4,4.75,4.75,4.75,5,5,5,5,True,1,0.7
7011,54019131,a few days or more,0.43,0.29,False,True,True,0,Santiago,-33.43834,-70.64404,Entire home/apt,2,0,1,1,40000,1,365,264,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7012,54305803,Unknown,0,0.57,False,True,False,0,Vitacura,-33.39408,-70.58886,Entire home/apt,2,0,1,1,105714,4,30,360,1,1,4,5,3,5,5,5,4,False,1,0.25
7013,54306068,within an hour,1,0.86,False,True,False,2,Santiago,-33.43682,-70.65665,Entire home/apt,3,2,2,2,26000,1,30,0,10,10,4.9,4.9,5,5,5,5,4.9,False,3,3.13
7014,5.52372e+17,within an hour,0.98,0.97,True,True,True,0,Santiago,-33.43664,-70.64457,Entire home/apt,2,0,1,1,34643,1,150,356,11,11,4.73,4.82,4.91,4.64,4.73,4.91,4.45,True,5,2.46
7015,5.52503e+17,within a few hours,1,0.5,False,True,True,0,Peñalolén,-33.49464,-70.53278,Entire home/apt,2,0,1,1,20000,4,30,27,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
7016,5.52622e+17,a few days or more,0,1,False,True,False,0,Las Condes,-33.41262,-70.58129,Entire home/apt,4,0,2,2,90000,10,365,87,3,3,5,5,4.33,5,5,5,5,True,1,0.64
7020,54020938,within a day,1,1,False,True,True,1,Peñalolén,-33.49955,-70.58555,Entire home/apt,2,1,1,1,28000,4,45,293,5,5,5,5,4.8,5,5,4.8,5,True,2,0.96
7024,54308332,within a few hours,1,0.63,False,True,True,0,Santiago,-33.44142,-70.67582,Entire home/apt,2,0,1,1,39624,3,30,179,7,7,4.71,4.86,4.43,5,5,4.71,5,False,1,1.62
7025,54308892,within an hour,1,0.98,False,True,True,7,San Joaquín,-33.48761,-70.61943,Entire home/apt,5,7,2,4,35793,1,31,151,10,10,4.5,4.6,4.3,4.6,4.8,4.8,4.5,False,7,2.08
7026,54314715,within an hour,1,0.87,False,True,True,0,Providencia,-33.4299,-70.62306,Entire home/apt,2,0,1,1,43986,3,27,55,6,6,5,5,5,4.83,5,5,5,False,1,1.29
7029,54032473,within an hour,0.97,1,False,True,True,26,Las Condes,-33.41583,-70.60307,Entire home/apt,4,26,1,1,53280,1,365,323,9,9,4.56,4.67,4.56,4.89,4.67,5,4.22,True,25,1.57
7032,54034281,within a day,0.82,0.88,False,True,False,0,Ñuñoa,-33.45255,-70.60861,Entire home/apt,2,0,1,1,50000,2,365,312,8,8,4.88,5,5,4.88,4.88,4.63,4.88,True,1,1.52
7033,54037428,within an hour,1,0.92,False,True,False,0,Estación Central,-33.45427,-70.70101,Entire home/apt,4,0,1,2,35000,2,365,350,6,6,5,5,5,5,5,5,5,True,1,1.13
7034,5.54195e+17,within a day,1,0,False,True,True,0,Providencia,-33.42683,-70.59522,Entire home/apt,2,0,1,1,80000,3,7,89,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7037,54327724,within an hour,1,1,False,True,True,0,Las Condes,-33.40378,-70.5848,Entire home/apt,2,0,1,1,80000,4,365,364,2,2,4.5,4.5,5,5,5,4.5,4.5,False,1,0.55
7038,54046287,within an hour,1,0.73,False,True,True,4,Providencia,-33.42812,-70.61967,Entire home/apt,2,4,1,2,57857,1,365,357,7,7,5,5,5,5,5,5,4.86,False,6,1.24
7039,5.54248e+17,within an hour,1,1,False,True,True,0,Las Condes,-33.41535,-70.58817,Entire home/apt,2,0,1,2,45000,5,30,145,5,5,5,5,4.4,5,5,5,4.4,False,1,1.18
7040,5.54261e+17,Unknown,0,0.86,False,True,True,0,Las Condes,-33.41653,-70.58819,Entire home/apt,2,0,1,1,65000,1,365,49,4,4,4.75,5,4.75,5,4.75,5,4.75,False,1,0.89
7041,54046731,within an hour,1,1,False,True,True,6,Santiago,-33.436,-70.65457,Entire home/apt,2,6,1,1,20000,20,30,337,1,1,4,5,5,5,5,5,5,True,5,0.18
7042,5.54348e+17,within an hour,0.98,0.97,True,True,True,0,Santiago,-33.43769,-70.64401,Entire home/apt,2,0,1,1,34429,1,150,357,1,1,5,5,5,5,5,5,5,True,5,0.32
7043,54327756,within an hour,1,0.97,True,True,True,0,Las Condes,-33.411171,-70.576202,Entire home/apt,2,0,1,1,40000,3,365,325,11,11,4.82,4.82,4.82,4.91,5,5,4.73,True,1,2.2
7044,54328779,within an hour,1,0.83,False,True,False,0,Ñuñoa,-33.45183,-70.62903,Entire home/apt,3,0,2,2,65000,2,30,360,12,12,4.83,5,4.83,4.83,5,5,5,False,1,2.37
7046,54330528,within an hour,1,0.89,False,True,True,1,Las Condes,-33.4146,-70.601,Entire home/apt,2,1,1,1,33857,2,90,168,11,11,4.91,5,4.64,5,5,5,4.55,False,3,2.68
7048,5.54424e+17,within an hour,1,0.99,True,True,True,0,Santiago,-33.43363,-70.65881,Entire home/apt,2,0,1,1,30000,1,365,338,25,25,4.92,4.96,4.96,4.8,4.84,4.72,4.88,True,3,5.43
7049,5.54489e+17,within an hour,1,0.98,True,True,True,8,Providencia,-33.42301,-70.60979,Entire home/apt,6,8,2,4,99990,2,30,330,9,9,4.78,4.89,4.56,5,5,5,4.78,False,10,2.23
7050,54330708,within an hour,0.92,0.78,False,False,False,0,Las Condes,-33.4028,-70.58311,Entire home/apt,4,0,1,3,60000,1,365,362,6,6,4.33,4.33,4.17,3.83,4,5,4,False,1,1.37
7051,54048144,within an hour,0.9,0.98,False,True,True,5,Las Condes,-33.41297,-70.56633,Entire home/apt,2,5,1,1,35000,30,365,350,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,6,0
7052,54049036,within an hour,1,0.97,True,True,True,0,Peñalolén,-33.49111,-70.53649,Entire home/apt,3,0,1,2,63500,2,90,364,11,11,5,5,5,5,5,4.91,5,True,2,1.93
7053,5.54903e+17,within an hour,0.82,1,False,True,True,3,San Joaquín,-33.48591,-70.62079,Entire home/apt,2,3,1,1,22000,2,365,307,6,6,4.33,4.67,4.17,4.83,4.67,4.83,4.67,True,1,1.45
7054,54051205,within an hour,1,1,False,True,False,0,La Reina,-33.44751,-70.56172,Entire home/apt,2,0,1,2,40000,2,365,364,1,1,5,5,5,5,5,4,5,False,1,0.49
7055,54330755,within an hour,0.93,0.91,False,True,True,0,Las Condes,-33.42979,-70.577087,Entire home/apt,4,0,2,2,61286,3,10,52,16,16,4.94,4.94,5,5,4.88,4.94,5,True,3,3.2
7056,54337293,within a day,1,1,False,True,True,0,Vitacura,-33.38085,-70.53671,Entire home/apt,4,0,2,3,149000,3,60,89,1,1,5,5,5,5,5,5,5,False,1,1
7057,54339479,within an hour,1,0.94,False,True,True,0,San Miguel,-33.50871,-70.65355,Entire home/apt,2,0,1,1,45929,14,30,37,13,13,4.85,4.85,4.38,4.77,4.92,4.92,4.69,False,1,3.17
7058,54051611,within an hour,1,1,False,True,True,0,Santiago,-33.44286,-70.64475,Entire home/apt,3,0,1,2,40000,2,30,301,1,1,5,5,5,5,5,5,5,True,1,0.83
7059,54342272,within a day,1,0.75,False,True,False,0,Providencia,-33.43297,-70.6299,Entire home/apt,6,0,3,4,65000,3,365,82,9,9,5,5,4.78,5,5,5,5,False,1,2.45
7060,5.54998e+17,within an hour,1,0.97,False,False,False,0,Santiago,-33.4394,-70.641403,Entire home/apt,4,0,1,2,40000,1,30,331,20,20,4.95,5,4.85,5,5,5,4.9,True,1,4.96
7061,5.55148e+17,within an hour,1,0.87,False,True,True,2,Providencia,-33.42557,-70.6112,Entire home/apt,2,2,1,1,47000,1,30,174,11,11,4.73,5,4.64,4.82,4.91,5,4.91,False,1,2.44
7062,54052453,within an hour,1,1,True,True,True,12,Las Condes,-33.40008,-70.57205,Entire home/apt,4,12,1,3,73143,3,365,309,14,14,5,5,5,5,5,4.93,5,True,12,2.55
7063,54343667,within an hour,1,0.97,True,True,True,1,Las Condes,-33.41608,-70.59407,Entire home/apt,2,1,1,2,44000,3,30,244,8,8,5,5,5,5,5,5,5,False,1,1.68
7064,54356559,within an hour,1,0.67,False,True,True,3,Lo Barnechea,-33.33561,-70.4698,Entire home/apt,2,3,2,2,60000,1,365,171,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,2,0
7068,54357159,within an hour,1,0.91,False,True,True,0,Providencia,-33.43189,-70.62039,Entire home/apt,4,0,2,3,49000,2,120,90,27,27,4.81,4.96,4.93,4.96,5,4.96,4.89,False,1,5.59
7070,54367239,within an hour,1,1,False,True,True,0,Vitacura,-33.40046,-70.58628,Entire home/apt,6,0,3,4,150000,30,365,141,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,26,0
7071,5.55291e+17,within an hour,1,0.91,False,True,True,3,Providencia,-33.42844,-70.60591,Entire home/apt,2,3,1,1,37857,3,365,352,4,4,4.75,4.75,4.75,5,5,5,4.75,False,5,1.26
7073,54072533,within an hour,0.99,0.88,False,True,True,37,Providencia,-33.43544,-70.60055,Entire home/apt,3,37,1,2,55000,2,365,348,13,13,4.46,4.77,4.54,4.77,4.69,4.92,4.69,False,21,2.48
7074,54081035,Unknown,0,0.5,False,True,False,0,Ñuñoa,-33.44936,-70.62595,Entire home/apt,2,0,1,1,38000,7,30,172,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7075,5.5541e+17,within a few hours,1,0.97,False,True,True,2,Santiago,-33.44803,-70.64992,Entire home/apt,2,2,1,1,22143,2,30,339,18,18,4.78,4.83,4.67,4.89,4.94,4.94,4.83,True,1,4
7077,54081343,within an hour,1,0.5,False,True,True,1,Lo Barnechea,-33.35488,-70.5161,Entire home/apt,6,1,4,5,100000,15,90,31,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7079,5.55616e+17,within an hour,0.98,1,False,True,False,0,Santiago,-33.4473,-70.65264,Entire home/apt,2,0,1,2,31143,1,30,73,29,29,4.97,4.97,4.97,4.97,5,4.79,4.9,True,1,9.67
7080,54095069,within an hour,1,1,False,True,True,0,Las Condes,-33.41269,-70.58631,Entire home/apt,2,0,1,1,39900,5,365,203,9,9,4.67,5,4.56,5,5,5,4.89,True,1,1.61
7081,54369054,within an hour,1,0.93,False,True,True,4,Providencia,-33.42141,-70.61213,Entire home/apt,3,4,1,1,55000,4,365,52,1,1,5,5,5,5,5,5,5,False,2,0.25
7083,54097882,within a few hours,0.88,0.85,False,True,False,4,Las Condes,-33.40025,-70.57227,Entire home/apt,4,4,1,4,60000,2,365,338,4,4,3.75,3.5,3.75,3.75,3.75,4,3.75,False,5,0.75
7085,5.5563e+17,within a few hours,1,0.86,False,True,False,2,Las Condes,-33.41697,-70.56464,Entire home/apt,6,2,3,2,68571,4,20,6,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0
7086,5.55697e+17,within an hour,1,0.89,False,True,True,1,Las Condes,-33.41404,-70.60103,Entire home/apt,2,1,1,1,33857,2,90,166,14,14,4.43,4.71,4,5,4.86,4.86,4.43,False,3,3.36
7087,54107473,within a day,0.67,0.46,False,True,True,0,Las Condes,-33.393852,-70.556152,Entire home/apt,2,0,1,1,90000,4,30,357,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7088,54109503,within a day,0.9,0.4,False,True,False,1,Providencia,-33.42193,-70.61,Entire home/apt,4,1,3,3,65000,7,90,334,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7089,5.56344e+17,within an hour,1,0.87,False,True,True,10,Vitacura,-33.39846,-70.57402,Entire home/apt,4,10,1,4,56000,2,365,337,4,4,5,4.75,4.75,5,5,5,5,False,10,0.96
7090,54377413,within a few hours,1,1,False,True,False,1,Las Condes,-33.4127,-70.59944,Entire home/apt,2,1,1,1,35000,3,30,317,5,5,3.8,4,2.8,4.6,4.4,5,4.2,True,1,0.99
7092,54392390,within an hour,1,1,True,True,False,0,Santiago,-33.43615,-70.64817,Entire home/apt,1,0,1,1,29000,3,365,334,19,19,4.89,4.95,4.68,5,5,4.79,4.79,True,1,3.88
7093,5.56814e+17,within a few hours,1,1,True,True,True,0,Santiago,-33.43241,-70.65548,Entire home/apt,3,0,1,1,35000,1,30,288,5,5,5,5,5,5,5,4.6,5,False,3,1.58
7095,5.56553e+17,within an hour,1,1,False,True,False,0,Santiago,-33.4359105,-70.6465965,Entire home/apt,2,0,1,2,40000,1,365,73,1,1,4,5,5,5,5,5,5,True,1,1
7097,5.56587e+17,within an hour,0.91,0.93,False,True,False,2,Santiago,-33.43731,-70.6455,Entire home/apt,2,2,1,1,40000,1,365,365,1,1,5,5,5,5,5,5,5,True,3,0.23
7098,5.56587e+17,within an hour,1,1,False,True,True,14,Santiago,-33.437984,-70.644775,Entire home/apt,3,14,2,1,38443,1,365,346,10,10,4.6,4.5,4.3,4.9,5,4.9,4.6,True,14,2.34
7099,54393981,Unknown,0,0,False,True,False,0,Santiago,-33.44514,-70.63747,Entire home/apt,2,0,1,1,50000,12,40,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
7101,5.68039e+17,within an hour,1,1,True,True,True,0,Vitacura,-33.3675,-70.58286,Entire home/apt,8,0,4,7,150000,20,365,165,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
7102,5.57206e+17,within an hour,1,0.96,False,True,True,0,Providencia,-33.42848,-70.62035,Entire home/apt,3,0,1,1,48622,1,365,355,13,13,4.85,5,4.92,4.92,5,5,4.85,True,1,3.02
7103,5.68087e+17,Unknown,0,1,False,True,True,0,Santiago,-33.43983,-70.6428,Entire home/apt,2,0,1,1,50000,1,365,350,2,2,5,5,5,5,5,5,5,True,1,0.59
7104,5.56685e+17,within an hour,1,1,False,True,True,0,Ñuñoa,-33.45376,-70.57483,Entire home/apt,4,0,2,3,54823,2,17,297,12,12,5,5,5,5,5,4.92,5,False,1,3.79
7105,5.56727e+17,a few days or more,0,0,False,True,True,0,Ñuñoa,-33.47086,-70.58023,Entire home/apt,2,0,1,1,24000,15,365,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
7106,5.79748e+17,within an hour,1,0.91,False,True,True,2,Santiago,-33.42853,-70.66845,Entire home/apt,2,2,1,1,28000,1,365,42,15,15,4.67,4.73,4.67,4.73,4.73,4.6,4.6,True,3,4.37
7107,5.68092e+17,within an hour,1,0.92,False,True,True,10,Recoleta,-33.41846,-70.64201,Entire home/apt,3,10,1,2,26000,1,365,363,2,2,5,4.5,5,4,5,3.5,5,True,10,0.67
7109,5.68166e+17,within an hour,0.9,0.63,False,True,False,0,Santiago,-33.4506,-70.63387,Entire home/apt,3,0,1,3,45788,15,30,178,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,3,0
7113,5.57789e+17,within an hour,1,1,False,True,True,0,Vitacura,-33.39982,-70.58768,Entire home/apt,2,0,1,1,78000,5,180,172,1,1,5,5,5,5,5,5,5,False,26,0.27
7114,5.57845e+17,within an hour,1,1,False,True,True,1,Providencia,-33.42631,-70.60398,Entire home/apt,5,1,2,3,70000,2,28,9,14,14,4.86,5,4.86,4.93,4.93,5,4.93,True,1,3.26
7115,5.79931e+17,within a day,0.7,0.76,False,True,False,9,Santiago,-33.44955,-70.6397,Entire home/apt,2,9,1,1,30000,2,365,361,10,10,4.7,4.89,4.7,4.6,4.8,4.8,4.8,False,1,3
7116,5.68963e+17,within a day,0.81,0.77,False,True,True,7,Santiago,-33.43898,-70.64501,Entire home/apt,2,7,1,1,19000,15,45,7,1,1,5,5,4,5,5,5,5,False,6,0.38
7117,5.57889e+17,within an hour,1,0.99,False,True,True,15,Providencia,-33.4311,-70.62088,Entire home/apt,5,15,1,3,80000,7,365,354,4,4,3.75,3.5,3,5,4.25,4.75,3.75,True,16,0.91
7118,5.69047e+17,within an hour,1,1,False,True,True,0,Santiago,-33.45289,-70.65659,Entire home/apt,3,0,1,1,35000,1,365,340,30,30,4.4,4.67,4.37,4.7,4.7,4.57,4.6,True,1,8.49
7119,5.69355e+17,within an hour,1,0.76,False,True,True,5,Las Condes,-33.41615,-70.60348,Entire home/apt,2,5,1,1,129214,2,30,363,1,1,5,5,5,5,5,5,4,False,7,0.37
7120,5.6949e+17,within an hour,1,1,False,True,True,3,Vitacura,-33.40056,-70.58644,Entire home/apt,2,3,1,1,51700,3,100,59,10,10,5,5,5,5,5,5,4.9,False,2,2.65
7121,5.6952e+17,within an hour,1,0.92,False,True,True,10,Recoleta,-33.41997,-70.64313,Entire home/apt,3,10,1,2,28000,1,365,362,4,4,4.5,4.75,4.75,5,4.5,4.5,4.75,False,10,1.22
7123,5.80246e+17,within an hour,1,0.91,False,True,True,0,San Miguel,-33.49935,-70.64901,Entire home/apt,2,0,1,1,35000,1,365,361,7,7,4.86,4.86,4.71,4.86,4.71,4.86,4.71,False,1,2.53
7127,5.7022e+17,within an hour,1,0.82,False,True,True,0,Santiago,-33.43534,-70.65983,Entire home/apt,2,0,1,1,36429,1,60,179,15,15,4.93,4.93,5,4.93,5,4.93,4.87,False,1,4.74
7129,5.7034e+17,within a few hours,0.79,0.53,False,True,True,12,Santiago,-33.43918,-70.6549,Entire home/apt,6,12,4,3,80000,2,365,365,1,1,3,3,3,3,3,4,3,False,13,0.26
7130,5.80255e+17,within a few hours,0.98,0.65,False,True,True,3,Providencia,-33.42924,-70.61954,Entire home/apt,2,3,1,1,46700,2,365,327,1,1,5,5,5,1,5,5,2,False,6,0.33
7131,5.80269e+17,within a few hours,0.79,0.93,False,True,True,5,Lo Barnechea,-33.36532,-70.49766,Entire home/apt,4,5,2,3,38000,1,365,327,2,2,4,4.5,4.5,4.5,4.5,4,3.5,True,4,0.63
7132,5.57989e+17,within an hour,1,0.92,True,True,True,16,Las Condes,-33.39854,-70.57289,Entire home/apt,3,16,1,2,70000,3,365,359,11,11,4.91,4.91,4.82,5,4.73,5,4.64,False,16,3.37
7134,5.57993e+17,within a few hours,1,0.5,False,True,False,0,Vitacura,-33.398369,-70.599533,Entire home/apt,3,0,2,2,150000,6,30,363,1,1,5,5,5,5,5,5,5,False,1,0.7
7135,5.70412e+17,within an hour,0.95,0.89,False,True,True,39,Providencia,-33.43272,-70.61755,Entire home/apt,16,39,10,21,505684,2,365,364,1,1,5,5,5,5,5,5,5,False,39,0.37
7136,5.70442e+17,within an hour,0.95,0.89,False,True,True,39,Santiago,-33.43832,-70.64947,Entire home/apt,16,39,10,1,450000,2,365,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,39,0
7137,5.70791e+17,Unknown,0,0,False,True,False,0,Las Condes,-33.40012,-70.53298,Entire home/apt,7,0,2,7,130000,90,210,355,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7138,5.80404e+17,within an hour,1,1,False,True,True,0,Santiago,-33.4458,-70.63572,Entire home/apt,4,0,2,2,45000,2,365,361,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7139,5.8042e+17,within an hour,1,0.97,True,True,True,8,Santiago,-33.43829,-70.6436,Entire home/apt,2,8,1,1,55619,2,365,355,8,8,4.5,4.63,4.5,4.5,5,4.75,4.5,True,5,3.33
7140,5.81029e+17,within an hour,1,0.91,False,True,True,2,San Miguel,-33.51278,-70.65895,Entire home/apt,4,2,2,2,86429,1,365,364,2,2,5,5,5,4.5,5,5,5,False,3,0.64
7142,5.8103e+17,within an hour,1,0.97,False,True,True,8,Las Condes,-33.41552,-70.60084,Entire home/apt,3,8,1,1,64286,1,365,365,1,1,5,5,5,5,5,5,5,True,11,0.31
7143,5.81062e+17,within a day,0.8,0.86,False,False,True,1,Lo Barnechea,-33.33634,-70.29244,Entire home/apt,11,1,5,10,400000,2,31,336,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7144,5.7125e+17,within an hour,1,0.98,True,True,True,0,Santiago,-33.43689,-70.64786,Entire home/apt,2,0,1,1,37000,1,365,363,18,18,4.78,4.78,4.89,4.83,4.78,5,4.94,True,3,4.78
7145,5.58158e+17,within a few hours,1,1,False,True,True,0,Santiago,-33.45263,-70.64579,Entire home/apt,2,0,1,1,26038,4,30,105,10,10,4.5,4.5,4.5,4.6,4.6,4.2,4.4,False,1,3.75
7146,5.71479e+17,within a day,0.78,1,False,True,True,0,Providencia,-33.43883,-70.59588,Entire home/apt,2,0,2,1,55000,1,365,344,1,1,5,5,5,5,5,5,5,True,1,0.28
7147,5.71506e+17,within an hour,1,0.92,False,True,True,10,Santiago,-33.43386,-70.66037,Entire home/apt,2,10,1,1,33571,1,365,350,13,13,4.69,4.69,4.54,4.38,4.54,4.46,4.69,True,10,4.76
7148,5.7152e+17,within an hour,0.98,0.99,False,True,True,1,Las Condes,-33.41144,-70.57307,Entire home/apt,1,1,1,1,40000,1,365,352,13,13,5,4.85,4.77,4.85,4.92,5,4.77,True,4,3.48
7150,5.71636e+17,within an hour,1,0.99,False,True,True,2,Santiago,-33.472,-70.64734,Entire home/apt,2,2,1,1,28000,5,62,356,4,4,4.75,5,5,5,5,4,4.75,True,2,3.53
7152,5.81221e+17,within an hour,0.9,0.8,False,False,True,0,Estación Central,-33.45317,-70.69603,Entire home/apt,3,0,2,2,50000,3,365,360,1,1,4,5,5,4,4,5,5,False,1,0.32
7153,5.81263e+17,within a day,0.67,0,False,True,True,0,Lo Barnechea,-33.33,-70.5105,Entire home/apt,4,0,4,3,94975,6,364,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
7154,5.81322e+17,within an hour,0.95,0.89,False,True,True,39,Santiago,-33.43771,-70.65139,Entire home/apt,3,39,1,2,48755,1,30,365,2,2,3,3.5,4,4.5,4.5,4.5,3,False,39,0.68
