id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,Private room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
52818797,within an hour,1.00,0.86,True,7,True,True,São Conrado,-22.99739,-43.27499,Entire home/apt,16,3.5,3,16,"$2,999.00",2,90,362,6,6,5,5,5,5,5,4.83,4.83,True,7,1.28
47936440,within a day,0.50,1.00,False,5,True,True,Centro,-22.91529,-43.16735,Private room,2,1,1,1,$501.00,1,365,249,1,1,5,5,5,5,2,5,5,True,4,0.94
46653479,within an hour,0.90,1.00,False,2,True,True,Itanhangá,-22.99847,-43.30345,Entire home/apt,10,5.5,5,5,"$1,700.00",2,1125,83,5,4,5,4.6,4.6,5,5,4.4,4.6,True,1,0.36
40017179,within an hour,1.00,1.00,True,10,True,False,Portuguesa,-22.79562,-43.20578,Private room,2,1,1,2,$97.00,1,1125,361,43,29,4.95,4.88,4.95,4.95,4.95,4.91,4.88,True,10,1.37
5.88E+17,within a few hours,0.96,0.75,False,33,True,True,Flamengo,-22.93913,-43.1712,Entire home/apt,9,3,3,7,"$1,300.00",5,365,221,0,0,,,,,,,,False,27,
48654622,unknown,0.00,0.00,False,1,True,False,Botafogo,-22.95688,-43.18926,Private room,2,1,1,1,$100.00,2,1125,365,0,0,,,,,,,,True,1,
35371091,within a day,1.00,1.00,False,1,True,False,Jacarepaguá,-22.97122,-43.35867,Entire home/apt,5,4,4,5,$230.00,1,30,172,50,8,4.82,4.78,4.62,4.84,4.9,4.64,4.84,True,1,1.37
47555819,within an hour,1.00,1.00,False,1,True,True,Méier,-22.89539,-43.28,Private room,12,5,5,9,$80.00,7,180,365,0,0,,,,,,,,True,8,
25160481,within a few hours,1.00,1.00,False,4,True,False,Vargem Grande,-22.9689,-43.495,Entire home/apt,16,2.5,3,13,"$1,386.00",1,30,170,7,4,5,4.86,5,5,5,5,4.57,False,4,0.17
16281720,within an hour,1.00,1.00,False,2,True,True,São Conrado,-22.99788,-43.27045,Entire home/apt,6,3.5,4,6,"$1,300.00",3,1125,348,11,5,4.73,4.36,4.82,5,4.82,5,4.55,False,1,0.17
6.03E+17,within a day,0.63,0.00,False,0,True,True,Itanhangá,-22.99683,-43.29592,Entire home/apt,14,4.5,4,9,"$1,190.00",6,365,365,0,0,,,,,,,,True,2,
46509888,within an hour,0.95,0.83,False,57,True,True,Joá,-23.00888,-43.29204,Entire home/apt,14,4,5,10,"$1,500.00",5,1125,104,2,0,2.5,3,1.5,4,3.5,4,2,False,11,0.11
39089049,a few days or more,0.00,0.00,False,0,True,False,Gardênia Azul,-22.95826,-43.3473,Entire home/apt,4,2,2,2,$700.00,1,1125,89,0,0,,,,,,,,False,1,
12710354,within a few hours,1.00,1.00,True,1,True,True,Guaratiba,-23.00903,-43.53262,Entire home/apt,4,2,1,2,$450.00,3,1125,345,55,23,5,4.93,4.96,5,5,5,4.85,False,1,1.03
53646818,unknown,0.00,0.00,False,0,True,True,São Conrado,-22.99556,-43.27385,Entire home/apt,2,1.5,1,2,$300.00,15,1125,365,0,0,,,,,,,,False,1,
15873859,within a day,0.80,0.82,False,1,True,True,Grajaú,-22.91828,-43.26702,Private room,2,1,2,2,$54.00,1,20,351,13,4,4.92,5,4.92,5,5,5,5,False,2,0.39
13150816,within a few hours,1.00,0.63,False,3,True,True,Barra da Tijuca,-23.01082,-43.38,Private room,1,1,1,1,$309.00,1,1125,361,0,0,,,,,,,,False,3,
53784558,within a day,0.57,0.58,False,5,True,True,Barra da Tijuca,-23.01073,-43.35814,Entire home/apt,5,1,1,1,"$1,100.00",2,365,106,5,5,3.6,3.6,3.8,4.6,4.2,4.8,3.4,False,5,0.94
38720619,within an hour,1.00,1.00,True,2,True,False,Barra de Guaratiba,-23.06466,-43.56747,Entire home/apt,4,1,1,3,$621.00,2,1125,179,3,2,5,5,5,5,5,5,5,False,2,0.24
51174493,within an hour,1.00,0.82,False,1,True,True,Vargem Grande,-22.99076,-43.49273,Entire home/apt,4,3,2,4,$500.00,1,365,359,0,0,,,,,,,,True,3,
10171325,unknown,0.00,0.00,False,1,True,False,Jacarepaguá,-22.93619,-43.32421,Entire home/apt,4,2,1,2,$250.00,3,1125,365,0,0,,,,,,,,False,1,
18696979,within a day,0.50,0.67,False,1,True,True,Grumari,-23.05845,-43.50275,Entire home/apt,7,2,2,9,$800.00,4,1125,359,0,0,,,,,,,,True,1,
46088540,within an hour,1.00,0.99,False,22,True,True,Ipanema,-22.98687,-43.18966,Entire home/apt,4,1,1,2,$272.00,1,365,306,13,9,5,5,4.85,4.92,4.77,4.92,4.85,True,20,0.68
38994909,a few days or more,0.33,0.50,False,0,True,True,Catete,-22.93039,-43.17877,Private room,1,1,1,1,$150.00,3,5,365,2,1,5,5,5,5,5,5,5,True,1,0.07
53314739,within an hour,1.00,0.77,True,1,True,True,Jacarepaguá,-22.96928,-43.36778,Entire home/apt,2,1,1,2,$157.00,2,1125,273,20,20,4.95,4.95,4.85,5,5,4.85,4.95,False,1,3.47
2810363,unknown,0.00,0.00,False,1,True,False,Freguesia (Jacarepaguá),-22.93478,-43.33167,Entire home/apt,4,2,2,2,"$2,000.00",1,1125,365,0,0,,,,,,,,False,1,
46019438,within a day,0.60,0.87,False,2,True,True,Coelho Neto,-22.82713,-43.35243,Entire home/apt,5,1,,3,$130.00,2,999,329,23,17,4.65,4.61,4.22,4.78,4.61,4.35,4.61,True,1,1.2
42690496,within a day,1.00,0.40,False,0,True,False,Bento Ribeiro,-22.86348,-43.35765,Entire home/apt,10,3.5,3,10,$150.00,5,1125,354,1,0,5,5,5,5,5,5,5,False,1,0.04
1297357,unknown,0.00,0.00,False,3,True,True,Humaitá,-22.95414,-43.20042,Private room,1,1,1,1,$60.00,5,365,51,26,0,4.92,4.96,4.88,5,5,4.88,4.96,False,2,0.24
27896994,within an hour,1.00,1.00,True,2,True,True,Glória,-22.92455,-43.17546,Entire home/apt,2,1,1,1,$250.00,3,15,82,53,4,4.94,4.98,4.87,4.98,5,5,4.83,True,1,1.19
41262681,within a day,0.80,0.50,False,3,True,True,Barra de Guaratiba,-23.05645,-43.55765,Private room,2,1,1,2,$50.00,1,1125,365,1,0,5,5,4,5,5,5,5,True,2,0.05
37247242,within a day,0.78,0.43,False,12,True,True,Barra da Tijuca,-23.012131,-43.382977,Entire home/apt,4,1,1,4,$424.00,2,1125,350,2,0,5,5,4.5,5,5,5,5,False,2,0.07
5.70E+17,within a few hours,0.96,0.68,False,59,True,True,São Conrado,-22.99103,-43.27491,Entire home/apt,6,3,3,2,$400.00,2,365,365,0,0,,,,,,,,False,30,
2252657,within an hour,1.00,0.86,False,2,True,True,Praça Seca,-22.90115,-43.34887,Private room,5,1,1,3,$59.00,2,90,300,4,0,4.75,4.75,4.75,4.75,4.75,4.25,4.75,False,2,0.09
31991674,within a few hours,0.68,1.00,False,1,True,True,Vila Valqueire,-22.89555,-43.36343,Entire home/apt,16,1,1,1,$750.00,1,1125,177,8,8,5,4.5,5,5,5,4.13,5,True,1,1.06
30506782,unknown,0.00,0.00,False,1,True,False,Freguesia (Jacarepaguá),-22.93642,-43.34609,Entire home/apt,6,2,2,2,$850.00,3,1125,29,0,0,,,,,,,,False,1,
37078698,within an hour,1.00,1.00,False,1,True,True,Honório Gurgel,-22.85447,-43.35546,Private room,3,1,,2,$62.00,1,30,171,47,15,4.96,4.98,4.98,5,4.96,4.91,4.94,False,1,1.33
10969916,within a day,0.90,0.55,False,6,True,True,Jacarepaguá,-22.96525,-43.32982,Entire home/apt,15,6.5,4,10,$979.00,2,89,89,15,7,4.87,5,4.6,5,5,4.8,4.6,False,1,0.2
41257801,within an hour,1.00,0.99,True,6,True,True,Jacarepaguá,-22.97537,-43.33304,Entire home/apt,2,1,1,1,$85.00,2,4,184,4,2,4.5,4.5,5,5,4.5,4.25,4.5,True,1,0.14
34244130,within a day,0.90,0.78,False,3,True,False,Freguesia (Jacarepaguá),-22.94044,-43.35825,Private room,3,1.5,1,3,$297.00,1,1125,359,5,1,4.8,4.8,5,4.6,5,4.2,5,True,2,0.13
39537496,within a few hours,1.00,0.76,False,8,True,True,Alto da Boa Vista,-22.97519,-43.2717,Entire home/apt,8,2,,1,"$3,300.00",1,30,364,0,0,,,,,,,,False,3,
45222648,within a day,1.00,0.00,False,4,True,True,Guaratiba,-22.98298,-43.6518,Private room,2,1,1,1,$250.00,1,30,365,1,0,5,5,5,5,5,5,5,True,4,0.05
8423850,within a few hours,1.00,0.90,True,1,True,True,Joá,-23.0097,-43.29524,Entire home/apt,5,2.5,2,2,$520.00,3,1125,89,1,0,5,5,5,5,5,5,5,False,2,0.01
14163141,within a day,0.80,1.00,False,7,True,False,Brás de Pina,-22.82633,-43.283798,Shared room,4,3,1,4,$80.00,1,90,90,4,1,5,5,3.75,4.75,4.75,4.75,4.75,False,6,0.08
37364371,a few days or more,0.43,0.50,False,1,True,True,São Conrado,-22.99993,-43.26966,Entire home/apt,11,7,6,8,"$10,000.00",2,700,87,6,0,4.5,5,5,4.83,4.17,4.33,4,False,1,0.21
41011571,within an hour,1.00,1.00,False,1,True,True,Todos os Santos,-22.89539,-43.28083,Private room,3,1,1,3,$90.00,7,365,363,1,0,5,5,5,5,5,5,4,True,8,0.03
5.68E+17,unknown,0.00,0.00,False,0,True,True,Barra da Tijuca,-23.01074,-43.43873,Private room,2,1,1,2,$299.00,7,7,170,0,0,,,,,,,,False,1,
5083280,within a day,0.63,1.00,False,3,True,True,Todos os Santos,-22.89943,-43.29045,Private room,2,2,1,1,$81.00,3,90,358,2,0,5,5,5,5,5,5,5,False,3,0.03
41011930,within an hour,1.00,1.00,False,1,True,True,Todos os Santos,-22.897,-43.2814,Private room,1,1,1,2,$80.00,3,120,365,0,0,,,,,,,,True,8,
22779331,within an hour,1.00,0.82,False,12,True,False,Vargem Grande,-22.966,-43.4936,Entire home/apt,16,3,,33,$60.00,1,1125,357,2,0,2.5,4.5,1.5,5,4,5,4,False,11,0.05
32761378,within a few hours,1.00,0.83,False,3,True,False,Jardim Botânico,-22.95984,-43.20698,Private room,1,1,1,1,$70.00,7,1125,241,40,13,4.95,4.95,4.93,4.98,5,4.95,4.95,False,2,1
5.67E+17,within an hour,1.00,1.00,False,6,True,True,Catete,-22.92682,-43.17795,Entire home/apt,4,1,1,1,$225.00,7,365,87,1,1,5,5,5,5,5,5,5,True,4,0.35
53321610,within an hour,1.00,1.00,True,3,True,True,Humaitá,-22.95778,-43.19887,Entire home/apt,6,2,3,3,$353.00,2,90,194,2,2,5,5,5,5,5,5,5,False,3,0.56
34077806,within an hour,0.87,0.90,False,21,True,True,Recreio dos Bandeirantes,-23.03054,-43.47603,Entire home/apt,4,1,1,1,$379.00,2,90,37,15,7,4.47,4.6,4.33,4.73,4.93,4.93,4.33,False,16,0.45
36664072,within an hour,1.00,0.50,False,1,True,True,Grajaú,-22.92281,-43.26308,Entire home/apt,2,1,2,3,$300.00,4,30,363,5,2,4.8,5,5,5,4.8,5,4.8,False,1,0.15
29775878,within an hour,1.00,0.97,True,2,True,True,Botafogo,-22.95833,-43.19521,Entire home/apt,4,1.5,3,3,$229.00,1,1125,77,15,0,5,4.87,4.93,5,5,4.93,4.87,False,2,0.35
32802186,within a day,0.90,0.97,True,5,True,False,Centro,-22.91305,-43.18496,Shared room,6,2.5,1,6,$65.00,2,1125,117,2,1,4.5,4,5,5,5,5,4.5,True,4,0.06
14327556,unknown,0.00,0.00,False,1,True,False,Taquara,-22.91351,-43.40223,Entire home/apt,4,1,2,1,$300.00,5,20,358,0,0,,,,,,,,False,1,
2196809,unknown,0.00,0.00,False,1,True,True,São Conrado,-22.99593,-43.26055,Entire home/apt,3,2,2,1,"$3,865.00",1,1125,365,0,0,,,,,,,,False,1,
52714478,within a few hours,1.00,1.00,False,0,True,True,Bento Ribeiro,-22.86477,-43.3625,Shared room,1,1,1,,$60.00,1,2,365,0,0,,,,,,,,True,1,
23054082,within a day,0.57,1.00,False,5,True,False,Cacuia,-22.82181,-43.18856,Private room,2,1,1,1,$90.00,1,60,80,24,0,5,5,5,5,5,4.96,5,True,5,0.45
1174302,within an hour,0.88,0.86,True,6,True,True,Copacabana,-22.95944,-43.17349,Private room,3,1.5,1,1,$107.00,2,30,360,79,16,4.71,4.81,4.68,4.67,4.74,4.49,4.74,False,6,0.76
13024280,unknown,0.00,0.00,False,3,True,False,Barra da Tijuca,-23.00372,-43.41853,Private room,1,1,1,1,$700.00,15,30,358,0,0,,,,,,,,False,3,
9714248,within a few hours,1.00,0.91,True,2,True,True,Tauá,-22.8002,-43.19261,Entire home/apt,4,2,2,5,$180.00,1,1125,2,11,0,5,5,5,5,5,4.55,4.18,False,1,0.16
37779005,within a day,0.70,0.92,True,0,True,False,Jacarepaguá,-22.96536,-43.31902,Entire home/apt,9,3,1,6,$415.00,2,1125,346,6,2,5,5,4.83,5,5,4.5,5,False,2,0.18
13002404,within an hour,0.97,1.00,False,24,True,True,Barra da Tijuca,-23.00582,-43.33957,Entire home/apt,3,1,,2,$250.00,1,1125,360,97,12,4.72,4.75,4.77,4.84,4.88,4.82,4.64,True,28,1.31
11361341,unknown,0.00,0.00,False,1,True,False,Grajaú,-22.9265,-43.25987,Entire home/apt,6,1.5,2,3,$412.00,10,90,89,0,0,,,,,,,,True,1,
856009,within a few hours,0.71,0.75,False,1,True,False,Glória,-22.92197,-43.17954,Entire home/apt,2,1,1,1,$185.00,5,1125,90,21,5,4.43,4.57,4.14,4.81,4.81,4.71,4.62,False,1,0.5
34495732,within a few hours,0.90,1.00,False,2,True,False,Taquara,-22.92574,-43.37718,Shared room,16,2,1,23,$91.00,1,1125,357,7,0,5,5,5,5,5,4.71,4.71,True,2,0.18
27508817,within an hour,0.93,1.00,False,1,True,True,Engenho de Dentro,-22.88648,-43.29154,Entire home/apt,12,1,1,3,$58.00,1,1125,244,43,14,4.65,4.79,4.44,4.95,4.91,4.49,4.86,True,1,0.95
12368051,unknown,0.00,0.00,False,1,True,False,Grajaú,-22.91719,-43.26658,Entire home/apt,3,1,1,1,$600.00,1,1125,365,0,0,,,,,,,,False,1,
25768741,unknown,0.00,1.00,False,0,True,True,Camorim,-22.98027,-43.42327,Private room,2,1,1,1,$348.00,3,60,301,81,0,4.79,4.81,4.91,4.89,4.77,4.35,4.65,True,4,1.72
41127666,a few days or more,0.00,0.00,False,0,True,False,Urca,-22.94717,-43.1598,Private room,2,1,1,,$240.00,2,1125,89,1,0,5,5,5,5,5,5,4,False,1,0.03
32627507,within a day,0.50,0.50,False,4,True,True,Humaitá,-22.95733,-43.19806,Private room,1,1.5,1,1,$80.00,2,365,161,2,0,5,5,5,5,5,5,5,False,3,0.07
13317720,unknown,0.00,0.00,False,1,True,False,Recreio dos Bandeirantes,-23.02304,-43.48508,Entire home/apt,4,2,2,3,"$2,581.00",1,1125,364,0,0,,,,,,,,False,1,
1004269,within a few hours,0.75,0.00,False,1,True,False,Copacabana,-22.96358,-43.17905,Entire home/apt,4,1,1,,$150.00,4,1125,354,9,0,4.5,4.5,4,4.5,4.5,4.75,4.75,True,1,0.08
37741422,within an hour,1.00,1.00,False,3,True,True,Jacarepaguá,-22.97289,-43.39197,Hotel room,2,1,8,12,$684.00,1,1125,351,1,1,5,3,5,5,5,5,4,True,3,0.41
14291055,a few days or more,0.00,0.00,False,1,True,False,Barra da Tijuca,-22.9897,-43.34964,Entire home/apt,10,5,4,6,"$1,600.00",15,1125,365,0,0,,,,,,,,False,1,
14148205,within a day,1.00,0.00,False,2,True,True,Cachambi,-22.88492,-43.28235,Entire home/apt,4,1,2,2,$500.00,3,1125,140,1,0,5,5,5,5,5,4,5,False,2,0.01
5.69E+17,within an hour,0.90,1.00,False,0,True,True,Catete,-22.928101,-43.177116,Entire home/apt,9,2,3,5,$200.00,3,365,262,8,8,4.5,4.75,5,4.75,5,4.75,4.5,False,1,2.12
25449377,within an hour,1.00,1.00,False,2,True,True,Ipanema,-22.9873,-43.19339,Entire home/apt,4,2.5,2,2,$376.00,5,89,65,50,14,4.7,4.92,4.66,4.88,4.94,4.96,4.5,True,1,1.04
14201719,a few days or more,0.33,0.70,False,1,True,False,Santa Teresa,-22.91496,-43.18291,Entire home/apt,3,1,1,2,$140.00,3,1125,346,17,3,4.56,4.88,4.56,5,4.63,4.94,4.63,False,1,0.4
12306706,within an hour,1.00,0.98,False,12,True,True,Botafogo,-22.9562,-43.19126,Hotel room,2,2.5,1,1,$159.00,1,1125,77,113,26,4.73,4.78,4.69,4.95,4.81,4.77,4.75,True,9,1.56
13273653,unknown,0.00,0.00,False,1,True,False,Recreio dos Bandeirantes,-23.00678,-43.49294,Entire home/apt,10,6,4,6,"$4,123.00",10,30,363,0,0,,,,,,,,False,1,
11677483,unknown,0.00,0.00,False,1,True,False,Ricardo de Albuquerque,-22.83792,-43.40437,Entire home/apt,4,1,2,2,"$1,804.00",1,60,365,0,0,,,,,,,,False,1,
41721056,within a few hours,1.00,1.00,False,1,True,False,Cachambi,-22.89151,-43.26839,Entire home/apt,4,1,2,3,$150.00,1,1125,347,28,12,4.39,4.64,3.86,4.86,4.89,4.68,4.57,True,1,1.28
34532591,within a day,0.67,0.67,False,5,True,False,Maracanã,-22.91262,-43.23094,Hotel room,4,1,1,3,$340.00,1,1125,178,4,0,5,5,4.75,5,5,5,4.75,False,6,0.11
6.41E+17,within an hour,1.00,1.00,False,0,True,True,Humaitá,-22.95637,-43.19704,Private room,3,1,1,1,$80.00,1,365,240,0,0,,,,,,,,False,2,
6.39E+17,within an hour,1.00,1.00,False,0,True,True,Botafogo,-22.946398,-43.18309,Private room,2,1,1,1,$52.00,1,365,365,0,0,,,,,,,,True,3,
53086892,a few days or more,0.00,0.50,False,0,True,True,Leme,-22.96393,-43.17028,Entire home/apt,5,1,1,3,$400.00,2,365,89,0,0,,,,,,,,False,1,
31471817,within an hour,0.91,0.94,False,1,True,True,Barra da Tijuca,-23.00479,-43.35271,Entire home/apt,6,2,3,3,$150.00,3,1125,303,9,9,4.89,5,4.89,4.78,5,4.78,5,False,1,1.82
13845062,within a day,1.00,0.00,False,1,True,False,Humaitá,-22.95475,-43.19654,Private room,2,1,1,1,$60.00,3,1125,60,1,0,5,5,5,5,5,5,5,False,1,0.03
52670615,within a few hours,1.00,1.00,False,0,True,False,Barra da Tijuca,-23.00195,-43.39067,Private room,3,1,1,1,$650.00,1,7,92,0,0,,,,,,,,True,3,
47197577,within an hour,1.00,0.98,False,0,True,False,Barra da Tijuca,-23.00842,-43.32694,Entire home/apt,4,1,1,2,$250.00,2,180,155,38,22,4.71,4.74,4.37,4.76,4.92,5,4.53,True,1,2.15
11398898,within a day,1.00,0.00,False,2,True,False,Barra da Tijuca,-22.99591,-43.34658,Entire home/apt,6,3,3,4,"$3,822.00",1,1125,89,0,0,,,,,,,,True,1,
22492741,a few days or more,0.00,0.00,False,1,True,False,Barra da Tijuca,-22.99962,-43.39863,Entire home/apt,5,5.5,4,4,"$2,500.00",2,1125,365,0,0,,,,,,,,True,1,
2592321,a few days or more,0.00,0.00,False,1,True,False,Cachambi,-22.88684,-43.27597,Entire home/apt,4,3,2,2,$375.00,1,1125,365,0,0,,,,,,,,False,1,
52631303,within an hour,1.00,0.92,True,0,True,True,Leme,-22.96253,-43.16604,Entire home/apt,2,1,1,2,$220.00,2,50,1,13,13,5,5,5,5,5,5,4.92,False,1,1.99
5.48E+17,within a few hours,0.86,0.11,False,64,True,True,Barra da Tijuca,-22.99031,-43.38154,Entire home/apt,10,5.5,4,5,"$3,000.00",1,365,363,1,1,1,1,1,1,1,3,2,False,54,0.26
3181127,within a day,0.75,0.67,False,6,True,True,Santa Teresa,-22.915,-43.1916,Shared room,2,1,1,1,$353.00,2,1125,365,1,1,5,5,5,5,5,5,5,False,5,0.18
6.49E+17,a few days or more,0.40,0.00,False,0,True,False,Jacarepaguá,-22.9629559,-43.3996707,Private room,2,1,1,1,$160.00,3,365,355,0,0,,,,,,,,False,1,
39137298,within an hour,1.00,1.00,False,7,True,True,Penha,-22.8391,-43.27465,Private room,2,1,1,1,$150.00,1,1125,89,1,0,5,5,5,5,5,5,5,True,7,0.04
28719990,within an hour,1.00,1.00,True,4,True,True,Camorim,-22.97526,-43.41553,Entire home/apt,4,2,2,2,$350.00,2,1125,164,21,8,4.95,4.95,4.9,4.95,4.9,4.76,4.71,True,6,0.48
22826413,unknown,0.00,0.00,False,1,True,False,Cachambi,-22.8918,-43.28163,Entire home/apt,6,2,1,2,"$2,000.00",3,360,358,1,0,0,,,,,,,False,1,0.02
42178033,a few days or more,0.00,0.00,False,1,True,True,Botafogo,-22.95516,-43.1863,Entire home/apt,10,2,2,,"$10,325.00",4,1125,179,0,0,,,,,,,,True,1,
1276494,unknown,0.00,0.00,False,4,True,True,Jacarepaguá,-22.96346,-43.40724,Private room,2,1.5,1,2,$100.00,2,30,349,4,0,4.75,4.75,5,4.75,5,4.75,4.75,False,3,0.06
20394868,within a few hours,1.00,0.84,False,5,True,True,Jacarepaguá,-22.97362,-43.4119,Entire home/apt,2,1,1,2,$300.00,3,1125,357,2,0,4.5,5,4.5,5,5,5,4.5,False,4,0.04
14073667,unknown,0.00,0.00,False,1,True,False,Maracanã,-22.9119,-43.2393,Private room,2,1.5,1,1,$160.00,3,1125,365,0,0,,,,,,,,False,1,
47405280,within an hour,1.00,0.56,False,1,True,True,Copacabana,-22.96029,-43.17589,Private room,6,2,2,3,$65.00,4,400,112,0,0,,,,,,,,False,2,
13787567,unknown,0.00,0.00,False,2,True,False,Barra da Tijuca,-22.99069,-43.35114,Entire home/apt,6,2,3,5,"$2,200.00",10,1125,31,1,0,5,5,5,5,5,5,5,True,1,0.01
16969227,within a day,0.66,0.40,False,0,True,True,Itanhangá,-22.98907,-43.31064,Entire home/apt,9,3.5,4,6,$680.00,1,365,354,0,0,,,,,,,,False,1,
45240796,within an hour,1.00,1.00,True,0,True,True,Barra da Tijuca,-23.00109,-43.39185,Entire home/apt,2,1,1,1,$183.00,2,1125,70,107,55,4.83,4.91,4.74,4.87,4.82,4.86,4.78,True,2,4.92
13971373,a few days or more,0.00,0.00,False,1,True,False,Jardim Botânico,-22.96006,-43.20454,Entire home/apt,6,2,3,4,$750.00,4,1125,363,0,0,,,,,,,,False,1,
5.90E+17,within a few hours,1.00,1.00,False,0,True,False,Barra da Tijuca,-22.98825,-43.35189,Private room,2,1.5,1,1,$257.00,5,60,176,0,0,,,,,,,,True,2,
31677257,a few days or more,0.00,0.00,False,2,True,True,Cosme Velho,-22.94101,-43.19897,Private room,2,1,1,1,$200.00,3,1125,267,1,0,0,,,,,,,True,2,0.02
968169,within a day,1.00,0.50,False,1,True,False,Barra da Tijuca,-23.00791,-43.34265,Private room,2,1.5,1,1,$500.00,1,15,360,4,0,5,5,4.67,5,5,5,4.33,False,1,0.06
53286729,within a day,0.80,0.60,False,1,True,False,Recreio dos Bandeirantes,-23.00737,-43.45258,Entire home/apt,10,3,5,8,$521.00,3,365,356,0,0,,,,,,,,False,1,
6.14E+17,unknown,0.00,0.00,False,0,True,True,Laranjeiras,-22.930193,-43.189037,Private room,2,1.5,3,1,$155.00,2,7,180,0,0,,,,,,,,True,1,
6.46E+17,within an hour,1.00,1.00,False,0,True,True,Botafogo,-22.94855,-43.18934,Entire home/apt,3,2,2,2,$300.00,2,5,353,2,2,5,5,4.5,5,5,5,5,False,1,2
50344142,within an hour,1.00,0.91,False,1,True,True,Barra da Tijuca,-22.98958,-43.35143,Entire home/apt,5,2,2,3,"$1,000.00",2,1125,33,10,10,5,5,4.9,5,5,5,5,False,1,0.88
51492579,within a few hours,0.90,0.94,True,0,True,True,Copacabana,-22.98686,-43.19015,Entire home/apt,4,1,1,4,$350.00,1,15,80,43,43,5,4.98,4.95,4.95,4.91,5,4.81,True,1,4.34
13642825,unknown,0.00,0.00,False,1,True,True,Barra da Tijuca,-22.99443,-43.40129,Entire home/apt,5,3,2,2,$900.00,15,1125,89,0,0,,,,,,,,True,1,
5.74E+17,within a day,0.50,1.00,False,1,True,True,Barra da Tijuca,-23.00904,-43.35688,Entire home/apt,6,2,2,2,$550.00,2,365,359,0,0,,,,,,,,True,1,
3283889,within a few hours,1.00,0.85,False,2,True,True,Botafogo,-22.95237,-43.18657,Private room,3,1,1,3,$59.00,1,1125,205,21,10,4.9,4.86,4.52,5,5,4.86,4.86,False,2,0.64
53142224,within an hour,1.00,0.86,False,1,True,True,Catete,-22.9267,-43.17764,Entire home/apt,4,1,1,2,$140.00,15,365,107,1,1,5,5,5,5,5,5,5,False,2,0.36
53655542,within an hour,1.00,1.00,False,21,True,True,Barra da Tijuca,-23.00614,-43.34022,Entire home/apt,3,1,1,3,$220.00,3,90,90,1,1,5,4,4,4,5,5,5,True,9,0.2
12484816,unknown,0.00,0.00,False,1,True,True,Recreio dos Bandeirantes,-23.00491,-43.45668,Entire home/apt,3,2,2,1,$486.00,15,1125,364,0,0,,,,,,,,False,1,
45456033,within an hour,1.00,1.00,True,3,True,True,Centro,-22.91414,-43.18391,Entire home/apt,4,1,1,2,$165.00,2,1125,81,21,8,5,5,4.95,5,5,5,5,True,1,1.01
53001050,within a few hours,0.77,0.91,False,1,True,False,Botafogo,-22.94879,-43.18201,Entire home/apt,3,1,1,2,$114.00,1,26,243,19,19,4.16,4.47,4.16,4.68,4.26,4.79,4.47,True,1,2.6
34573304,unknown,0.00,0.00,False,1,True,False,Centro,-22.91073,-43.19055,Shared room,2,1,1,2,$400.00,1,1125,363,0,0,,,,,,,,True,1,
13332993,within an hour,1.00,0.97,True,3,True,True,Glória,-22.92306,-43.17345,Entire home/apt,2,1,1,1,$90.00,2,90,336,98,10,4.79,4.82,4.87,4.98,4.97,4.87,4.74,False,2,1.37
24042330,within a few hours,1.00,1.00,True,1,True,False,Botafogo,-22.95713,-43.18512,Private room,3,1,,1,$89.00,1,1125,51,63,12,4.84,4.86,4.62,5,4.95,4.94,4.89,True,2,1.23
53812219,a few days or more,0.22,0.50,False,1,True,True,Leme,-22.96049,-43.16803,Entire home/apt,6,1,2,4,$640.00,1,365,363,1,1,5,5,5,5,5,5,4,False,1,0.27
53765458,within a few hours,0.96,0.68,False,59,True,True,Laranjeiras,-22.93868,-43.19283,Entire home/apt,5,2.5,2,2,$220.00,3,1125,180,2,2,4,4.5,4,5,5,5,4.5,False,30,0.64
53025996,within a day,0.63,0.50,False,0,True,False,Centro,-22.91561,-43.18891,Private room,2,2,1,1,$150.00,3,365,172,2,2,5,5,5,5,5,5,5,False,2,0.26
8743317,within a day,1.00,0.22,False,2,True,False,Barra da Tijuca,-23.0101,-43.35629,Entire home/apt,4,1,1,2,$300.00,7,1125,112,5,2,3.8,3.8,4.6,5,4.2,5,3.2,False,1,0.07
50598758,within an hour,1.00,0.95,False,1,True,True,Jacarepaguá,-22.9698,-43.41663,Entire home/apt,2,1,1,3,$150.00,1,365,172,19,19,4.53,5,4.16,4.95,4.84,4.68,4.63,True,1,1.83
22878164,within an hour,1.00,0.67,False,1,True,False,Jacarepaguá,-22.97185,-43.38216,Entire home/apt,5,2,2,2,$571.00,3,30,168,14,1,5,5,5,5,5,5,4.79,False,1,0.26
48343759,within an hour,0.95,1.00,False,22,True,True,Barra da Tijuca,-23.00395,-43.32981,Entire home/apt,4,1,2,3,$320.00,3,89,144,14,9,4.93,5,4.79,5,5,4.79,5,True,18,0.9
