id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
48285149,within an hour,1,0.86,f,0,t,f,Álvaro Obregón,19.34277,-99.19187,Entire home/apt,2,1,1,1,"$3,500.00",1,1125,352,0,0,,,,,,,,t,8,
48285685,N/A,N/A,1,f,2,t,t,Xochimilco,19.23307,-99.09487,Private room,1,1,,1,$300.00,2,365,365,0,0,,,,,,,,t,2,
48118149,within an hour,1,1,t,8,t,t,Benito Juárez,19.37712,-99.1705,Entire home/apt,6,2,3,4,"$1,436.00",5,1125,146,13,11,4.92,5,4.85,4.92,5,5,5,t,10,0.87
48120144,N/A,N/A,N/A,f,0,t,f,Miguel Hidalgo,19.45114,-99.185,Private room,1,1,1,,$201.00,180,1125,365,0,0,,,,,,,,t,1,
48232524,within a few hours,1,1,f,0,t,t,Iztapalapa,19.372562,-99.102905,Entire home/apt,2,1,1,2,$540.00,2,150,44,22,10,4.68,4.82,4.82,4.86,4.86,4.59,4.86,f,1,1.42
48285798,within a day,1,0.73,f,1,t,f,Miguel Hidalgo,19.43127,-99.20805,Entire home/apt,2,1,1,1,$750.00,6,1125,0,5,4,4.4,4.8,4.8,5,4.8,4.2,4.2,t,3,0.4
48241465,within a few hours,1,1,f,0,t,t,Miguel Hidalgo,19.444996,-99.195267,Private room,1,1,1,1,$300.00,1,48,294,4,4,4.25,4.25,4.5,4.75,5,4.5,4.5,f,4,0.55
48242873,within an hour,1,0.99,t,89,t,t,Miguel Hidalgo,19.43536,-99.20368,Entire home/apt,4,2,2,2,"$2,951.00",1,365,253,21,19,4.81,4.95,4.9,5,4.86,5,4.95,t,87,1.29
48120841,within an hour,1,0.78,f,0,t,t,Miguel Hidalgo,19.41238,-99.18411,Entire home/apt,6,2.5,3,4,"$5,028.00",5,1125,266,2,2,4.5,5,4.5,5,5,5,4,f,1,0.32
48121322,within an hour,1,0.99,f,46,t,t,Cuauhtémoc,19.42577,-99.15958,Entire home/apt,2,1,1,1,$718.00,1,365,356,45,35,4.56,4.64,4.64,4.76,4.82,4.96,4.64,t,46,2.73
48286674,within an hour,1,0.99,t,46,t,t,Cuauhtémoc,19.41589,-99.17088,Entire home/apt,4,2,2,3,"$2,413.00",3,1125,114,37,34,4.95,4.97,4.92,4.97,4.97,5,4.84,f,29,2.48
48121473,N/A,N/A,0,f,1,t,t,Cuauhtémoc,19.43554,-99.15323,Entire home/apt,1,1,1,,"$1,500.00",1,61,365,0,0,,,,,,,,t,1,
48121587,within an hour,1,0.97,f,2,t,t,Miguel Hidalgo,19.43074,-99.216,Entire home/apt,6,2,3,3,"$1,300.00",1,1125,351,20,17,4.7,4.7,4.7,4.8,4.8,4.75,4.8,f,2,1.28
48394384,within an hour,1,1,f,4,t,t,Iztapalapa,19.381863,-99.063225,Entire home/apt,5,1,2,4,$650.00,2,1125,303,19,12,4.63,4.79,4.89,4.84,4.95,4.58,4.74,t,3,1.22
48398471,within an hour,1,1,t,1,t,t,Gustavo A. Madero,19.52225,-99.16233,Entire home/apt,2,1,1,1,$350.00,2,1125,361,27,22,4.89,4.81,4.89,4.85,4.85,4.67,4.78,t,2,1.85
48401518,within an hour,1,1,t,0,t,t,Miguel Hidalgo,19.44266,-99.20286,Entire home/apt,2,1.5,1,1,"$2,007.00",2,125,164,32,17,5,4.97,4.97,4.91,4.94,4.97,4.91,t,4,2.12
48401620,within a few hours,0.96,0.78,f,36,t,t,Cuauhtémoc,19.4151,-99.16075,Private room,1,1,1,1,$380.00,1,1125,365,8,7,4.25,4.25,4.63,4,4,4.75,4.25,f,9,0.58
48405956,a few days or more,0,1,f,0,t,f,Tlalpan,19.27866,-99.14155,Private room,8,1,5,8,$250.00,15,365,365,0,0,,,,,,,,t,1,
48417971,within an hour,1,1,t,0,t,t,Cuauhtémoc,19.43593,-99.16527,Entire home/apt,2,1,1,1,"$1,007.00",1,180,111,72,67,4.81,4.86,4.89,4.94,4.94,4.72,4.81,t,2,4.82
48418971,within an hour,1,1,t,0,t,t,Cuauhtémoc,19.43648,-99.1629,Entire home/apt,2,1,1,1,$970.00,1,180,337,46,35,4.8,4.76,4.89,4.91,4.96,4.74,4.85,t,2,2.96
48419315,N/A,N/A,N/A,f,16,t,t,Miguel Hidalgo,19.42694,-99.1757,Entire home/apt,4,1,2,2,"$1,058.00",1,1125,176,18,15,4.56,4.94,4.78,4.94,4.94,4.83,4.5,t,7,1.18
48419939,within a few hours,0.8,0.69,f,0,t,f,Miguel Hidalgo,19.43127,-99.1918,Entire home/apt,2,1,1,,"$1,300.00",2,1125,338,4,2,5,4.75,5,5,5,5,5,f,2,0.26
48420521,N/A,N/A,N/A,f,2,t,t,Miguel Hidalgo,19.43005,-99.1958,Entire home/apt,2,1,1,,"$1,700.00",1,1125,171,0,0,,,,,,,,t,2,
48242884,within an hour,1,0.99,t,89,t,t,Miguel Hidalgo,19.43746,-99.20418,Entire home/apt,4,2,2,2,"$2,842.00",1,365,268,38,30,4.92,4.97,4.74,4.92,4.89,4.97,4.87,t,87,2.35
48242893,within an hour,1,0.99,t,89,t,t,Miguel Hidalgo,19.43722,-99.20412,Entire home/apt,4,2,2,2,"$2,999.00",1,365,213,7,2,5,5,4.86,5,5,5,4.86,t,87,0.46
48244491,within an hour,1,1,t,2,t,t,Álvaro Obregón,19.33478,-99.20734,Entire home/apt,4,1.5,2,2,$970.00,2,1125,162,0,0,,,,,,,,f,3,
48244939,within an hour,1,1,f,20,t,t,Cuauhtémoc,19.43118,-99.13374,Private room,4,1,1,1,"$1,118.00",1,365,241,3,2,4.67,4,5,5,4.67,5,4.67,t,20,0.21
48244946,within an hour,1,1,f,20,t,t,Cuauhtémoc,19.43114,-99.13356,Private room,2,1,1,1,"$1,066.00",1,365,238,0,0,,,,,,,,t,20,
48244955,within an hour,1,1,f,20,t,t,Cuauhtémoc,19.43127,-99.13327,Private room,4,1,1,3,$924.00,1,365,251,3,3,4.67,4.33,5,5,5,5,5,t,20,1.1
48244967,within an hour,1,1,f,20,t,t,Cuauhtémoc,19.43108,-99.13329,Private room,4,1,1,2,"$1,196.00",1,365,231,0,0,,,,,,,,t,20,
48245027,within an hour,1,1,f,10,t,t,Cuauhtémoc,19.416925,-99.163429,Private room,2,1,1,1,$750.00,1,15,38,2,1,5,5,5,5,5,5,5,t,10,0.14
48246916,within an hour,1,0.97,t,8,t,t,Coyoacán,19.321615,-99.11657,Private room,2,3,1,1,$350.00,3,1125,164,6,5,4.33,4.83,4.33,5,4.67,4.33,4.5,t,8,0.39
48248026,N/A,N/A,N/A,f,1,t,t,Cuauhtémoc,19.45438,-99.15504,Private room,2,1,1,1,$340.00,30,365,139,1,0,5,5,5,5,5,5,5,t,1,0.08
48249015,within an hour,1,1,f,24,t,t,Cuauhtémoc,19.44087,-99.15324,Entire home/apt,2,1,1,1,$357.00,1,1125,334,60,50,4.6,4.72,4.53,4.65,4.83,4.78,4.52,t,25,3.81
48255443,within an hour,1,1,f,14,t,t,Benito Juárez,19.38807,-99.15126,Entire home/apt,2,1,1,2,"$1,243.00",2,365,360,11,10,4.64,4.73,4.45,5,4.55,4.55,4.45,f,19,0.69
48256657,within an hour,1,0.98,t,2,t,t,Miguel Hidalgo,19.44409,-99.20407,Entire home/apt,4,2,2,2,"$1,897.00",2,31,81,36,26,4.86,4.81,4.81,4.89,4.97,4.89,4.81,f,18,2.25
48258908,N/A,N/A,N/A,f,1,t,f,Gustavo A. Madero,19.52702,-99.15097,Private room,1,1,1,1,$450.00,3,5,90,0,0,,,,,,,,f,1,
48422269,within an hour,1,0.71,f,3,t,t,Miguel Hidalgo,19.44894,-99.18164,Entire home/apt,6,2,2,3,"$2,521.00",2,360,256,0,0,,,,,,,,t,2,
48287522,within an hour,1,1,t,0,t,t,Cuauhtémoc,19.42836,-99.13379,Entire home/apt,4,2,2,2,$971.00,1,1125,71,99,95,4.93,4.9,4.95,4.93,4.9,4.91,4.92,t,1,6.36
48422338,a few days or more,0.4,0.89,f,1,t,t,Cuauhtémoc,19.42954,-99.15715,Entire home/apt,2,1,1,1,$910.00,2,30,64,8,4,4.13,4.5,3.75,4.88,4.63,4.75,4.13,t,1,0.56
48422711,a few days or more,0,0.56,f,0,t,f,Benito Juárez,19.37389,-99.17714,Entire home/apt,3,1,2,2,$600.00,2,1125,163,4,2,4.75,5,5,5,5,5,5,f,1,0.26
48423016,within an hour,1,0.98,f,12,t,t,Gustavo A. Madero,19.45657,-99.05551,Private room,3,1,1,2,$399.00,1,365,355,8,5,4.5,4.63,4.5,4.63,4.75,4.5,4.5,t,10,0.52
48425711,within an hour,1,0.99,f,1,t,t,Cuauhtémoc,19.43465,-99.13895,Private room,2,1,1,1,$873.00,1,365,340,362,334,4.65,4.74,4.68,4.77,4.69,4.62,4.72,t,6,24.03
48425732,within an hour,1,0.99,t,6,t,t,Álvaro Obregón,19.33891,-99.21343,Entire home/apt,4,2,2,2,"$1,200.00",7,1125,349,9,5,4.67,4.89,4.89,4.33,4.89,4.33,4.67,t,2,0.58
48425892,within an hour,1,1,t,17,t,t,Cuauhtémoc,19.434219,-99.14566,Entire home/apt,6,1,1,3,$813.00,1,1125,170,4,4,5,5,5,4.5,4.75,5,5,t,14,0.38
48263287,within a few hours,1,1,t,2,t,t,Miguel Hidalgo,19.41639,-99.17935,Entire home/apt,5,2.5,2,3,"$2,423.00",3,60,94,5,5,5,5,5,5,5,5,4.8,f,1,0.54
