,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
17043,881573.0,within a day,0.7,0.51,False,2.0,True,True,Copacabana,-22.98031,-43.19008,Entire home/apt,2,1.0,1.0,1.0,150,3,90,253,22,8,4.86,4.91,4.95,5.0,4.95,4.91,4.73,False,1,0.22
17045,22370267.0,within an hour,1.0,0.6,False,6.0,True,True,Ipanema,-22.98507,-43.20977,Entire home/apt,6,2.0,3.0,3.0,350,2,31,80,12,0,4.67,4.83,4.83,5.0,5.0,4.92,4.67,False,4,0.22
17046,45709183.0,within an hour,1.0,0.26,False,4.0,True,True,Ipanema,-22.98471,-43.21008,Entire home/apt,3,1.0,1.0,2.0,275,1,365,359,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,2,0.0
17050,28109268.0,within an hour,0.95,1.0,False,22.0,True,True,Copacabana,-22.968401,-43.180904,Entire home/apt,3,1.0,2.0,2.0,271,3,60,173,32,1,4.78,4.81,4.66,5.0,4.97,5.0,4.81,True,18,0.73
17052,46543934.0,within an hour,1.0,1.0,False,2.0,True,True,Copacabana,-22.96715,-43.18132,Entire home/apt,5,3.0,2.0,2.0,146,1,1125,262,93,69,4.76,4.86,4.58,4.78,4.85,4.97,4.84,True,1,5.15
17053,40897546.0,within a few hours,1.0,1.0,False,2.0,True,True,Ipanema,-22.98327,-43.20096,Entire home/apt,4,1.5,2.0,0.0,415,5,1125,55,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17055,13855342.0,unknown,0.0,0.0,False,1.0,True,False,Ipanema,-22.9866,-43.19356,Entire home/apt,7,2.5,3.0,6.0,3000,5,30,87,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17056,45689184.0,within an hour,1.0,0.98,True,1.0,True,True,Leblon,-22.98532,-43.23023,Entire home/apt,6,2.5,3.0,4.0,400,3,365,244,28,27,4.86,4.75,4.71,5.0,5.0,4.86,4.96,True,1,1.71
17057,6.13e+17,within an hour,1.0,0.93,False,9.0,True,True,Leblon,-22.98562,-43.22873,Entire home/apt,5,2.0,3.0,3.0,689,90,1125,306,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,69,1.0
17058,48401757.0,within an hour,1.0,1.0,True,0.0,True,True,Copacabana,-22.98032,-43.19027,Entire home/apt,6,3.0,2.0,3.0,258,3,1125,165,32,26,4.88,4.94,5.0,4.88,5.0,4.72,4.94,True,1,2.31
17059,14632650.0,within an hour,0.94,0.98,False,15.0,True,True,Copacabana,-22.97995,-43.19024,Entire home/apt,6,1.0,1.0,5.0,219,3,1125,157,41,15,4.78,4.98,4.83,4.98,4.95,5.0,4.8,True,16,0.59
17060,32235024.0,within a few hours,1.0,0.94,True,2.0,True,True,Flamengo,-22.93505,-43.17765,Entire home/apt,4,1.0,1.0,1.0,471,2,1125,192,10,6,4.9,4.9,4.5,5.0,4.9,5.0,4.2,False,2,0.32
17061,44815776.0,within an hour,1.0,0.96,True,3.0,True,False,Copacabana,-22.97904,-43.18989,Entire home/apt,7,1.0,1.0,3.0,130,3,30,147,63,32,4.9,4.9,4.87,4.98,5.0,4.92,4.86,False,7,2.89
17062,32550173.0,within an hour,1.0,1.0,True,3.0,True,True,Copacabana,-22.96742,-43.17929,Entire home/apt,2,1.0,2.0,1.0,200,4,30,71,33,7,4.97,5.0,4.97,5.0,5.0,4.97,4.85,True,3,0.83
17063,6.38e+17,within a few hours,1.0,1.0,False,0.0,True,True,Flamengo,-22.933931,-43.17712,Entire home/apt,8,3.0,3.0,5.0,360,3,30,298,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17065,1697290.0,within an hour,0.98,0.97,False,10.0,True,True,Ipanema,-22.98348,-43.19925,Entire home/apt,8,2.5,2.0,5.0,344,3,150,350,51,6,4.76,4.84,4.64,4.86,4.94,4.64,4.64,False,10,0.51
17066,52619868.0,a few days or more,0.4,0.47,False,3.0,True,True,Copacabana,-22.9797,-43.18982,Entire home/apt,4,1.0,1.0,1.0,279,2,18,359,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.36
17067,20056035.0,within an hour,0.94,0.48,False,1.0,True,True,Copacabana,-22.96728,-43.18056,Entire home/apt,2,1.0,2.0,1.0,180,3,1125,180,45,10,4.91,4.87,4.8,4.98,4.93,4.98,4.82,False,1,0.78
17068,54106540.0,within an hour,1.0,1.0,False,1.0,True,True,Copacabana,-22.96718,-43.18885,Entire home/apt,3,1.0,1.0,1.0,100,3,29,156,8,8,4.63,4.75,4.13,4.63,4.75,4.75,4.5,True,1,1.69
17069,13541341.0,within a day,1.0,1.0,False,0.0,True,True,Ipanema,-22.98222,-43.20095,Entire home/apt,4,2.0,2.0,2.0,397,3,60,278,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17072,3157407.0,within an hour,1.0,1.0,True,1.0,True,True,Copacabana,-22.96803,-43.18881,Entire home/apt,5,2.0,2.0,4.0,228,2,1125,88,230,38,4.94,4.97,4.97,4.96,5.0,4.92,4.89,False,1,2.38
17073,20710212.0,within a day,1.0,1.0,False,1.0,True,False,Ipanema,-22.98273,-43.19903,Entire home/apt,4,1.5,2.0,3.0,671,2,1125,343,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,False,1,0.07
17074,12728492.0,within an hour,1.0,0.99,False,3.0,True,True,Copacabana,-22.96821,-43.1814,Entire home/apt,2,1.0,1.0,2.0,170,2,1125,41,43,22,4.35,4.49,3.77,4.81,4.81,4.91,4.37,True,1,0.6
17075,46989311.0,within an hour,1.0,1.0,True,2.0,True,True,Flamengo,-22.93671,-43.1763,Entire home/apt,5,1.0,2.0,4.0,220,2,15,148,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.22
17076,10248490.0,within a day,1.0,0.5,False,0.0,True,True,Flamengo,-22.936829,-43.177364,Entire home/apt,10,2.0,3.0,4.0,1800,3,10,344,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.52
17077,47255052.0,within an hour,1.0,0.98,True,4.0,True,True,Copacabana,-22.97949,-43.18953,Entire home/apt,3,1.0,2.0,1.0,119,3,10,32,11,8,4.82,4.82,5.0,4.82,4.64,4.73,4.73,True,3,0.62
17078,31597303.0,within an hour,1.0,0.8,False,1.0,True,False,Leblon,-22.98591,-43.22921,Entire home/apt,5,3.0,3.0,4.0,580,4,1125,40,6,2,5.0,4.83,5.0,5.0,5.0,5.0,5.0,True,1,0.16
17079,52395996.0,within an hour,1.0,0.54,True,0.0,True,True,Copacabana,-22.965115,-43.181698,Entire home/apt,4,2.0,2.0,2.0,400,1,20,266,15,15,4.73,4.87,4.67,4.87,4.93,4.93,4.87,False,1,2.81
17080,1310141.0,within a day,0.57,0.5,False,1.0,True,True,Flamengo,-22.93227,-43.17612,Entire home/apt,3,1.0,1.0,2.0,199,2,1125,168,9,2,4.78,5.0,4.67,5.0,5.0,4.89,4.67,False,1,0.12
17081,53337434.0,within an hour,1.0,1.0,True,1.0,True,True,Copacabana,-22.966776,-43.180065,Entire home/apt,3,1.0,1.0,2.0,137,1,365,175,31,31,4.94,4.97,5.0,5.0,5.0,5.0,4.87,True,2,4.35
17082,6.36e+17,within an hour,1.0,0.96,True,3.0,True,True,Copacabana,-22.96792,-43.18152,Entire home/apt,2,1.0,1.0,2.0,200,1,10,131,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,5,0.0
17085,31074191.0,within an hour,1.0,1.0,False,1.0,True,True,Copacabana,-22.96862,-43.1794,Entire home/apt,8,2.0,3.0,4.0,602,2,365,248,23,7,4.96,4.96,4.65,4.91,5.0,5.0,4.83,True,1,0.64
17086,9934813.0,within an hour,1.0,0.95,True,1.0,True,True,Copacabana,-22.97044,-43.18796,Entire home/apt,4,1.0,1.0,2.0,361,3,120,347,100,16,4.68,4.84,4.67,4.82,4.83,4.86,4.53,True,1,1.32
17087,29964223.0,within an hour,1.0,0.95,False,0.0,True,True,Copacabana,-22.96868,-43.17991,Entire home/apt,6,2.5,3.0,4.0,199,4,1125,294,36,18,4.44,4.61,4.33,4.97,4.67,5.0,4.67,False,1,0.9
17088,16991073.0,within a day,1.0,1.0,True,1.0,True,True,Copacabana,-22.96602,-43.18297,Entire home/apt,5,2.0,2.0,3.0,281,3,1125,165,35,14,4.91,4.83,4.77,4.86,4.97,4.97,4.77,False,1,0.54
17089,6.07e+17,within an hour,0.88,1.0,False,0.0,True,True,Copacabana,-22.96778,-43.18838,Entire home/apt,3,1.0,2.0,2.0,300,3,30,360,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,0.52
17091,53940316.0,within a few hours,1.0,1.0,False,0.0,True,True,Copacabana,-22.96884,-43.18797,Entire home/apt,3,1.0,1.0,1.0,280,7,365,80,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.41
17092,54092009.0,within a few hours,0.9,0.83,False,2.0,True,True,Copacabana,-22.97998,-43.19011,Entire home/apt,5,1.0,1.0,3.0,250,2,365,284,3,3,4.67,5.0,5.0,5.0,5.0,5.0,5.0,False,2,1.36
17093,5.99e+17,within a few hours,0.92,0.54,False,78.0,True,True,Ipanema,-22.98332,-43.20069,Entire home/apt,6,1.0,3.0,3.0,1534,1,365,133,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,71,0.0
17094,9528961.0,within an hour,0.99,0.99,False,81.0,True,True,Copacabana,-22.966,-43.18306,Entire home/apt,4,2.5,2.0,3.0,561,2,365,58,15,0,4.53,4.79,4.71,4.79,4.86,4.79,4.71,True,21,0.19
17095,39464428.0,within an hour,1.0,1.0,True,16.0,True,True,Copacabana,-22.96722,-43.18835,Entire home/apt,4,1.5,2.0,3.0,200,2,1125,155,12,10,4.92,4.83,4.92,4.75,4.92,4.5,4.67,True,14,0.4
17096,38972397.0,within a few hours,1.0,1.0,False,3.0,True,True,Copacabana,-22.96833,-43.18124,Entire home/apt,4,1.0,1.0,4.0,250,2,1125,9,1,0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,False,3,0.03
17097,50032538.0,within an hour,1.0,0.99,False,21.0,True,False,Copacabana,-22.96699,-43.18136,Entire home/apt,6,1.0,2.0,3.0,292,3,365,349,10,10,4.9,4.7,4.8,4.3,4.9,5.0,4.8,True,16,0.86
17098,11986493.0,within an hour,1.0,0.92,True,0.0,True,False,Flamengo,-22.92866,-43.174,Entire home/apt,3,1.0,1.0,2.0,215,5,1125,45,10,7,5.0,5.0,5.0,5.0,5.0,5.0,4.9,False,1,0.13
17099,49179.0,within an hour,1.0,0.95,True,35.0,True,True,Copacabana,-22.9791,-43.19008,Entire home/apt,3,1.0,1.0,1.0,200,3,90,159,123,25,4.77,4.83,4.61,4.87,4.93,4.86,4.66,True,34,1.06
17100,16801691.0,within a few hours,1.0,1.0,False,0.0,True,True,Flamengo,-22.93216,-43.17677,Entire home/apt,4,2.0,2.0,3.0,910,2,1125,211,10,1,4.9,4.9,4.3,5.0,5.0,5.0,5.0,False,1,0.17
17101,2601095.0,unknown,0.0,0.0,False,1.0,True,False,Copacabana,-22.98066,-43.1901,Entire home/apt,7,3.0,4.0,7.0,2500,3,1125,365,3,0,4.5,5.0,5.0,5.0,4.5,5.0,4.5,False,1,0.04
17102,273261.0,unknown,0.0,0.0,False,1.0,True,False,Leblon,-22.98632,-43.22936,Entire home/apt,6,3.5,4.0,3.0,5163,2,7,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17103,29825103.0,within a day,0.81,0.34,False,37.0,True,True,Ipanema,-22.98154,-43.20163,Entire home/apt,6,2.5,3.0,3.0,1100,5,1125,79,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,29,0.0
17104,16940246.0,unknown,0.0,0.0,False,1.0,True,False,Leblon,-22.98619,-43.22865,Entire home/apt,5,1.5,2.0,2.0,740,4,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
17105,31413242.0,within an hour,1.0,0.85,True,5.0,True,True,Catete,-22.93065,-43.17785,Entire home/apt,6,1.5,2.0,7.0,290,7,180,96,11,6,5.0,5.0,5.0,5.0,5.0,5.0,4.91,False,3,0.27
17106,6.51e+17,within an hour,1.0,0.0,False,4.0,True,True,Copacabana,-22.96800986,-43.18791468,Entire home/apt,10,2.5,3.0,6.0,206,2,90,141,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17107,38282857.0,within a day,1.0,1.0,False,1.0,True,True,Copacabana,-22.96671,-43.19014,Entire home/apt,2,1.0,2.0,1.0,400,2,1125,362,12,1,5.0,5.0,4.92,5.0,5.0,4.92,4.92,True,1,0.37
17109,30963108.0,unknown,0.0,0.0,False,1.0,True,False,Ipanema,-22.98189,-43.2011,Entire home/apt,4,2.0,2.0,2.0,700,10,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
17110,3139486.0,unknown,0.0,0.0,False,1.0,True,True,Copacabana,-22.98058,-43.18989,Entire home/apt,4,2.0,1.0,2.0,1549,5,1125,365,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17112,12093288.0,within an hour,1.0,0.5,False,1.0,True,True,Copacabana,-22.98091,-43.18943,Entire home/apt,4,1.0,1.0,2.0,279,1,1125,352,6,0,2.8,3.2,3.0,4.0,4.4,4.6,3.2,True,1,0.08
17113,5.52e+17,within a day,1.0,0.71,False,0.0,True,True,Copacabana,-22.96704,-43.18809,Entire home/apt,2,1.0,1.0,2.0,320,3,15,352,2,2,5.0,5.0,4.0,5.0,5.0,5.0,5.0,False,1,0.53
17114,53540154.0,within an hour,1.0,1.0,True,0.0,True,True,Copacabana,-22.97113,-43.1886,Entire home/apt,4,1.0,1.0,2.0,216,2,1125,353,15,15,4.93,5.0,5.0,5.0,5.0,5.0,4.87,True,1,2.69
17115,41035134.0,within an hour,0.96,1.0,False,51.0,True,True,Copacabana,-22.97053,-43.18817,Entire home/apt,2,1.0,2.0,1.0,129,30,1125,59,14,4,4.36,4.86,4.21,5.0,4.86,4.93,4.71,True,26,0.47
17116,51553517.0,within an hour,1.0,1.0,True,1.0,True,True,Copacabana,-22.97024,-43.18845,Entire home/apt,3,1.0,1.0,2.0,158,3,1125,328,23,23,4.83,4.91,4.7,4.91,5.0,5.0,4.83,False,2,2.32
17117,26081807.0,within an hour,1.0,0.97,True,5.0,True,True,Leblon,-22.98536,-43.22691,Entire home/apt,2,1.0,1.0,1.0,414,5,1125,15,136,22,4.96,4.98,4.96,4.99,5.0,5.0,4.82,False,3,2.88
17118,54291950.0,within a few hours,0.94,0.47,False,33.0,True,True,Copacabana,-22.96853,-43.18092,Entire home/apt,6,1.0,1.0,1.0,280,2,365,275,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,33,0.0
17119,40111763.0,within an hour,1.0,0.97,True,1.0,True,True,Copacabana,-22.97213,-43.18799,Entire home/apt,2,1.0,1.0,2.0,206,3,1125,165,41,12,4.71,4.71,4.71,4.88,4.78,4.95,4.66,True,3,1.31
17120,28268492.0,unknown,0.0,1.0,False,2.0,True,True,Copacabana,-22.97216,-43.18853,Entire home/apt,4,1.0,1.0,3.0,161,2,1125,339,132,41,4.9,4.97,4.89,4.98,4.99,4.94,4.95,False,2,2.87
17121,47408428.0,a few days or more,0.25,0.0,False,0.0,True,True,Copacabana,-22.96874,-43.18115,Entire home/apt,6,1.0,2.0,2.0,250,60,1125,226,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17122,18962103.0,within an hour,1.0,1.0,True,17.0,True,True,Copacabana,-22.97185,-43.18779,Entire home/apt,4,1.0,2.0,3.0,110,5,30,175,112,30,4.89,4.97,4.93,4.97,4.97,4.96,4.79,True,17,1.84
17123,19874803.0,unknown,0.0,1.0,False,1.0,True,False,Copacabana,-22.96432,-43.18397,Entire home/apt,3,1.0,1.0,1.0,150,3,1125,164,9,0,4.78,4.89,4.78,5.0,4.78,5.0,4.78,False,1,0.17
17124,230989.0,within an hour,1.0,0.84,True,4.0,True,True,Copacabana,-22.97923,-43.18902,Entire home/apt,2,1.0,1.0,1.0,150,3,89,290,121,18,4.59,4.75,4.68,4.89,4.9,4.83,4.52,False,4,0.94
17125,3319641.0,within an hour,1.0,0.98,True,18.0,True,True,Copacabana,-22.9791,-43.19027,Entire home/apt,3,1.0,2.0,2.0,189,3,180,131,71,18,4.8,4.9,4.88,4.94,4.91,4.97,4.71,True,15,0.73
17126,8302345.0,within an hour,1.0,0.98,True,1.0,True,True,Leblon,-22.98444,-43.22774,Entire home/apt,2,1.0,1.0,2.0,324,2,1125,123,90,29,4.96,4.99,4.91,4.99,4.99,5.0,4.74,False,2,1.15
17127,15790471.0,within a few hours,1.0,0.86,False,7.0,True,True,Copacabana,-22.96612,-43.18418,Entire home/apt,6,2.5,3.0,4.0,300,7,90,78,8,2,4.57,4.57,5.0,5.0,5.0,5.0,4.43,False,9,0.12
17128,53313814.0,within a few hours,1.0,1.0,False,0.0,True,True,Flamengo,-22.93136,-43.17694,Entire home/apt,2,1.0,1.0,2.0,400,5,1125,363,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17129,40051011.0,unknown,0.0,1.0,False,1.0,True,False,Flamengo,-22.92907,-43.17466,Entire home/apt,2,1.0,1.0,1.0,420,3,1125,364,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17130,7205236.0,a few days or more,0.0,0.0,False,1.0,True,False,Ipanema,-22.98235,-43.20131,Entire home/apt,4,1.0,1.0,1.0,420,6,1125,358,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,False,1,0.02
17131,2829531.0,within an hour,1.0,0.91,True,2.0,True,True,Leblon,-22.98697,-43.22718,Entire home/apt,5,2.0,2.0,4.0,430,2,30,174,7,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,3.56
17132,39779613.0,within a few hours,1.0,0.19,False,11.0,True,True,Copacabana,-22.96847,-43.18098,Entire home/apt,6,3.0,3.0,4.0,400,3,60,328,3,2,5.0,5.0,5.0,5.0,5.0,5.0,4.67,False,8,0.1
17133,19068542.0,within an hour,1.0,0.56,True,5.0,True,True,Copacabana,-22.96588,-43.18415,Entire home/apt,6,1.0,2.0,4.0,242,1,1125,352,4,1,5.0,5.0,5.0,5.0,5.0,5.0,4.25,False,4,0.07
17134,5.13e+17,within an hour,1.0,0.8,False,2.0,True,False,Copacabana,-22.96538,-43.18363,Entire home/apt,3,2.0,1.0,2.0,245,3,10,201,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4.8,False,1,0.88
17135,40867142.0,within an hour,0.98,0.95,True,45.0,True,True,Leme,-22.96351,-43.16788,Entire home/apt,5,2.5,3.0,3.0,467,2,30,60,8,8,4.5,4.38,4.5,4.5,5.0,5.0,4.75,False,21,1.03
17136,3230385.0,within an hour,1.0,1.0,True,1.0,True,True,Leme,-22.962833,-43.169964,Entire home/apt,2,1.0,1.0,1.0,239,4,1125,227,242,39,4.87,4.84,4.88,4.93,4.95,4.92,4.75,True,1,2.49
17137,6.26e+17,within an hour,1.0,0.93,False,9.0,True,True,Leblon,-22.9856,-43.22767,Entire home/apt,5,2.0,3.0,3.0,659,90,1125,262,1,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,True,69,1.0
17138,13994363.0,within a day,0.7,0.78,False,1.0,True,True,Leblon,-22.9835,-43.21823,Entire home/apt,2,1.0,1.0,2.0,464,2,60,293,49,20,4.82,4.94,4.67,4.88,4.53,5.0,4.57,False,1,0.69
17140,22429448.0,within an hour,1.0,1.0,True,26.0,True,True,Ipanema,-22.98188,-43.20605,Entire home/apt,4,1.0,2.0,3.0,300,2,1125,76,91,20,4.91,4.96,4.86,4.85,4.92,4.97,4.79,True,25,1.68
17141,53509947.0,within an hour,1.0,0.89,True,0.0,True,False,Copacabana,-22.9649,-43.18186,Entire home/apt,7,3.0,3.0,4.0,400,3,1125,228,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,4,0.51
17142,5.68e+17,within an hour,1.0,1.0,False,0.0,True,True,Copacabana,-22.969669,-43.188606,Entire home/apt,6,1.0,1.0,2.0,220,3,1125,169,7,7,4.43,4.43,3.86,4.43,4.43,4.71,4.43,False,1,1.98
17144,48357040.0,within an hour,0.92,0.95,False,8.0,True,True,Copacabana,-22.96968,-43.18917,Entire home/apt,4,1.0,2.0,2.0,130,3,1125,46,14,13,4.36,4.5,4.5,4.71,4.86,4.86,4.29,False,9,0.93
17145,52881882.0,within a few hours,1.0,1.0,False,0.0,True,True,Copacabana,-22.96725,-43.18134,Entire home/apt,4,2.0,2.0,2.0,290,3,1125,359,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.27
17146,48400170.0,within an hour,1.0,0.86,False,1.0,True,True,Copacabana,-22.96633,-43.18312,Entire home/apt,2,1.0,1.0,1.0,583,2,30,82,1,1,4.0,4.0,4.0,5.0,5.0,5.0,5.0,False,2,0.09
17147,5.95e+17,within an hour,1.0,0.93,False,9.0,True,True,Ipanema,-22.98278,-43.20633,Entire home/apt,4,2.0,3.0,3.0,703,30,1125,331,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,69,0.0
17148,5.65e+17,within an hour,1.0,1.0,True,26.0,True,True,Leblon,-22.98237,-43.21739,Entire home/apt,4,3.0,2.0,3.0,411,2,365,111,7,7,4.86,4.86,4.71,4.86,4.86,4.86,4.71,True,25,1.88
17149,16066036.0,within a few hours,1.0,0.98,True,1.0,True,True,Copacabana,-22.97061,-43.18772,Entire home/apt,4,1.0,1.0,1.0,84,3,1125,125,147,23,4.78,4.88,4.89,4.97,4.93,4.99,4.8,False,1,2.24
17150,31516336.0,within a few hours,1.0,0.75,False,1.0,True,False,Leme,-22.96244,-43.16935,Entire home/apt,2,1.0,1.0,1.0,320,3,20,154,9,5,5.0,5.0,5.0,4.78,5.0,5.0,4.89,False,1,0.27
17151,51534616.0,within an hour,1.0,1.0,True,0.0,True,True,Copacabana,-22.98341,-43.1893,Entire home/apt,5,1.0,1.0,3.0,161,2,30,91,37,37,4.62,4.68,4.62,4.95,4.89,5.0,4.59,True,8,3.75
17152,14350405.0,within an hour,1.0,1.0,False,0.0,True,False,Copacabana,-22.9837,-43.19029,Entire home/apt,3,1.0,1.0,3.0,179,2,1125,296,12,4,4.6,4.7,4.9,5.0,4.6,5.0,4.8,True,1,0.17
17153,5.51e+17,within a few hours,1.0,1.0,False,0.0,True,False,Copacabana,-22.96774,-43.17889,Entire home/apt,9,2.0,4.0,7.0,500,2,30,169,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,True,1,0.26
17154,31317257.0,within an hour,1.0,0.94,False,2.0,True,True,Leblon,-22.98248,-43.21895,Entire home/apt,2,1.0,1.0,2.0,905,4,90,330,79,22,4.94,4.96,4.99,4.99,4.95,4.99,4.8,False,3,1.97
17155,12103437.0,within an hour,1.0,1.0,False,3.0,True,True,Leblon,-22.98127,-43.21854,Entire home/apt,5,3.0,3.0,4.0,1100,3,120,353,40,8,4.93,4.9,4.83,4.93,4.9,4.88,4.6,False,2,0.56
17156,39634234.0,within an hour,1.0,1.0,True,0.0,True,True,Copacabana,-22.98288,-43.18914,Entire home/apt,3,1.0,1.0,3.0,160,3,120,64,48,20,4.88,4.92,4.85,5.0,5.0,4.98,4.83,True,2,1.5
17157,46023164.0,within a few hours,0.6,0.88,False,7.0,True,True,Leblon,-22.98572,-43.22757,Entire home/apt,4,1.0,1.0,2.0,636,1,365,226,16,8,4.63,4.69,4.88,4.81,4.44,5.0,4.31,False,7,0.83
17158,53404645.0,within a few hours,1.0,0.6,True,14.0,True,True,Leme,-22.9631,-43.16917,Entire home/apt,6,2.0,3.0,5.0,285,4,365,333,17,17,4.88,4.94,5.0,4.94,4.76,5.0,4.94,False,2,2.68
17159,12153547.0,within a day,0.67,1.0,False,1.0,True,False,Leme,-22.96274,-43.16999,Entire home/apt,4,1.0,1.0,1.0,230,2,1125,204,3,1,3.0,3.0,3.0,3.0,3.0,3.0,2.5,True,1,0.04
17160,53544511.0,within an hour,1.0,0.93,False,9.0,True,True,Leblon,-22.98674,-43.22654,Entire home/apt,4,2.0,3.0,3.0,540,90,1125,295,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,True,69,0.28
17161,53415661.0,within an hour,1.0,0.93,False,9.0,True,True,Leblon,-22.98272,-43.21918,Entire home/apt,6,2.0,3.0,3.0,559,90,1125,300,3,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,True,69,0.53
17162,26890519.0,within a few hours,0.98,0.78,False,32.0,True,True,Leblon,-22.98329,-43.21894,Entire home/apt,4,2.0,2.0,2.0,400,15,90,40,6,2,5.0,5.0,4.83,4.83,4.67,5.0,4.33,False,19,0.18
17163,22709688.0,within an hour,0.97,0.95,False,55.0,True,True,Leblon,-22.984015,-43.218822,Entire home/apt,5,2.5,3.0,3.0,537,3,45,301,32,17,4.81,4.84,4.69,4.88,4.97,5.0,4.63,True,38,0.61
17164,5.78e+17,within an hour,1.0,1.0,False,1.0,True,True,Leblon,-22.98524,-43.22687,Entire home/apt,6,2.0,2.0,3.0,299,4,365,353,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1.03
17165,45932365.0,within an hour,0.97,0.89,True,54.0,True,True,Leblon,-22.9831,-43.21742,Entire home/apt,4,2.5,2.0,2.0,800,4,89,64,11,7,5.0,5.0,5.0,5.0,4.91,5.0,4.73,False,45,0.55
17166,46740945.0,within a few hours,1.0,0.9,False,6.0,True,True,Leme,-22.96182,-43.16828,Entire home/apt,2,1.0,1.0,1.0,256,2,365,149,1,1,3.0,1.0,3.0,4.0,4.0,2.0,4.0,False,4,0.08
17167,5.79e+17,within an hour,1.0,1.0,False,3.0,True,True,Copacabana,-22.98328,-43.18963,Entire home/apt,3,1.0,1.0,1.0,170,2,365,169,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,2,0.67
17168,31089385.0,within an hour,1.0,1.0,False,0.0,True,True,Ipanema,-22.98299,-43.20522,Entire home/apt,4,2.0,2.0,2.0,450,2,365,157,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,False,1,0.0
17169,50262142.0,within an hour,1.0,0.92,True,1.0,True,True,Copacabana,-22.9786,-43.19008,Entire home/apt,4,1.0,1.0,4.0,156,2,60,231,21,21,5.0,5.0,4.95,5.0,5.0,5.0,5.0,False,2,2.07
17171,5.92e+17,within a few hours,1.0,0.75,False,1.0,True,True,Leme,-22.96089,-43.16872,Entire home/apt,6,3.0,3.0,5.0,550,3,30,339,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.52
17172,53270675.0,within an hour,1.0,0.91,False,2.0,True,True,Copacabana,-22.971958,-43.188343,Entire home/apt,6,1.5,2.0,3.0,227,3,20,134,11,11,5.0,5.0,5.0,5.0,5.0,4.82,5.0,True,3,1.64
17173,5.64e+17,unknown,0.0,0.0,False,0.0,True,False,Leme,-22.96147,-43.16996,Entire home/apt,4,1.0,1.0,2.0,840,5,15,172,0,0,4.68,4.79,4.7,4.87,4.85,4.86,4.67,True,1,0.0
